ID	文本
TalentSkillData_Desc_1483	파티 내 모든 캐릭터의 HP 최대치가 12%, 바람 속성 내성이 12% 증가한다
TalentSkillData_Name_1484	여행자의 바람[4]
TalentSkillData_Desc_1484	파티 내 모든 캐릭터의 HP 최대치가 15%, 바람 속성 내성이 15% 증가한다
TalentSkillData_Name_1491	높이 부는 바람[1]
TalentSkillData_Desc_1491	대쉬할 때의 이동 속도가 15% 증가한다
TalentSkillData_Name_1492	높이 부는 바람[2]
TalentSkillData_Desc_1492	대쉬할 때의 이동 속도가 30% 증가한다
TalentSkillData_Name_1493	높이 부는 바람[3]
TalentSkillData_Desc_1493	대쉬할 때의 이동 속도가 45% 증가한다
TalentSkillData_Name_1501	천지의 바람[1]
TalentSkillData_Desc_1501	격동의 바람이 가하는 대미지가 8% 증가한다
TalentSkillData_Name_1502	천지의 바람[2]
TalentSkillData_Desc_1502	격동의 바람이 가하는 대미지가 14% 증가한다
TalentSkillData_Name_1503	천지의 바람[3]
TalentSkillData_Desc_1503	격동의 바람이 가하는 대미지가 20% 증가한다
TalentSkillData_Name_1511	뭇별의 바람[1]
TalentSkillData_Desc_1511	회오리 검으로 가하는 대미지가 6% 증가한다
TalentSkillData_Name_1512	뭇별의 바람[2]
TalentSkillData_Desc_1512	회오리 검으로 가하는 대미지가 12% 증가한다
TalentSkillData_Name_1513	뭇별의 바람[3]
TalentSkillData_Desc_1513	회오리 검으로 가하는 대미지가 20% 증가한다
TalentSkillData_Name_1521	열공의 질풍[1]
TalentSkillData_Desc_1521	일반 공격 최후의 일격은 60%의 확률로 칼날 바람을 시전해 경로상의 적에게 공격력의 40%에 해당하는 바람 속성 피해를 준다
TalentSkillData_Name_1522	열공의 질풍[2]
TalentSkillData_Desc_1522	일반 공격 최후의 일격은 80%의 확률로 칼날 바람을 시전해 경로상의 적에게 공격력의 60%에 해당하는 바람 속성 피해를 준다
TalentSkillData_Name_1523	열공의 질풍[3]
TalentSkillData_Desc_1523	일반 공격 최후의 일격은 100%의 확률로 칼날 바람을 시전해 경로상의 적에게 공격력의 80%에 해당하는 바람 속성 피해를 준다
TalentSkillData_Name_1531	혁신의 회오리바람[1]
TalentSkillData_Desc_1531	원소 충전 효율이 16% 상승한다
TalentSkillData_Name_1532	혁신의 회오리바람[2]
TalentSkillData_Desc_1532	원소 충전 효율이 25% 상승한다
TalentSkillData_Name_1533	혁신의 회오리바람[3]
TalentSkillData_Desc_1533	원소 충전 효율이 33% 상승한다
TalentSkillData_Name_1541	회전하는 분노의 바람[1]
TalentSkillData_Desc_1541	회오리 검을 1초 이상 누르면 주변 5m 이내의 적을 끌어당기고 가하는 대미지가 10% 증가한다
TalentSkillData_Name_1542	회전하는 분노의 바람[2]
TalentSkillData_Desc_1542	회오리 검을 1초 이상 누르면 주변 5m 이내의 적을 끌어당기고 가하는 대미지가 20% 증가한다
TalentSkillData_Name_1543	회전하는 분노의 바람[3]
TalentSkillData_Desc_1543	회오리 검은 언제나 주변 5m 이내의 적을 끌어당길 수 있고 가하는 대미지가 30% 증가한다
TalentSkillData_Name_1551	검척의 청풍[1]
TalentSkillData_Desc_1551	일반 공격의 치명타 확률이 4% 증가하고 치명타 피해가 20% 증가한다
TalentSkillData_Name_1552	검척의 청풍[2]
TalentSkillData_Desc_1552	일반 공격의 치명타 확률이 8% 증가하고 치명타 피해가 40% 증가한다
TalentSkillData_Name_1553	검척의 청풍[3]
TalentSkillData_Desc_1553	일반 공격의 치명타 확률이 12% 증가하고 치명타 피해가 60% 증가한다
TalentSkillData_Name_1641	모나카의 참기[1]
TalentSkillData_Desc_1641	파티 내 모든 캐릭터의 HP 최대치가 6% 증가하고 바위 원소 내성이 10% 증가한다
TalentSkillData_Name_1642	모나카의 참기[2]
TalentSkillData_Desc_1642	파티 내 모든 캐릭터의 HP 최대치가 9% 증가하고 바위 원소 내성이 20% 증가한다
TalentSkillData_Name_1643	모나카의 참기[3]
TalentSkillData_Desc_1643	파티 내 모든 캐릭터의 HP 최대치가 12% 증가하고 바위 원소 내성이 30% 증가한다
TalentSkillData_Name_1644	모나카의 참기[4]
TalentSkillData_Desc_1644	파티 내 모든 캐릭터의 HP 최대치가 15% 증가하고 바위 원소 내성이 40% 증가한다
TalentSkillData_Name_1651	대지 찬송[1]
TalentSkillData_Desc_1651	루니아 더스트·암조 범위 내에서 경직 저항력이 소폭 상승하고 치명타 확률이 5% 증가한다
TalentSkillData_Name_1652	대지 찬송[2]
TalentSkillData_Desc_1652	루니아 더스트·암조 범위 내에서 경직 저항력이 소폭 상승하고 치명타 확률이 10% 증가한다
TalentSkillData_Name_1653	대지 찬송[3]
TalentSkillData_Desc_1653	루니아 더스트·암조 범위 내에서 경직 저항력이 소폭 상승하고 치명타 확률이 15% 증가한다
TalentSkillData_Name_1661	불안정한 엘레멘티움[1]
TalentSkillData_Desc_1661	파암·붕옥의 지속 시간이 끝난 후 또 폭발하여 붕옥이 생성할 때의 30%에 해당하는 바위 속성 폭발 피해를 준다
TalentSkillData_Name_1662	불안정한 엘레멘티움[2]
TalentSkillData_Desc_1662	파암·붕옥의 지속 시간이 끝난 후 또 폭발하여 붕옥이 생성할 때의 50%에 해당하는 바위 속성 폭발 피해를 준다
TalentSkillData_Name_1663	불안정한 엘레멘티움[3]
TalentSkillData_Desc_1663	파암·붕옥의 지속 시간이 끝난 후 또 폭발하여 붕옥이 생성할 때의 100%에 해당하는 바위 속성 폭발 피해를 준다
TalentSkillData_Name_1671	등산가[1]
TalentSkillData_Desc_1671	등반할 때 스태미나 소모량이 8% 감소한다
TalentSkillData_Name_1672	등산가[2]
TalentSkillData_Desc_1672	등반할 때 스태미나 소모량이 12% 감소한다
TalentSkillData_Name_1673	등산가[3]
TalentSkillData_Desc_1673	등반할 때 스태미나 소모량이 20% 감소한다
TalentSkillData_Name_1681	최고의 체험[1]
TalentSkillData_Desc_1681	파암·붕옥의 보석 어택의 바위 원소 대미지가 10% 증가한다
TalentSkillData_Name_1682	최고의 체험[2]
TalentSkillData_Desc_1682	파암·붕옥의 보석 어택의 바위 원소 대미지가 18% 증가한다
TalentSkillData_Name_1683	최고의 체험[3]
TalentSkillData_Desc_1683	파암·붕옥의 보석 어택의 바위 원소 대미지가 30% 증가한다
TalentSkillData_Name_1691	별들의 복귀[1]
TalentSkillData_Desc_1691	루니아 더스트·암조의 지진 파동이 적을 1명 명중할 때마다 자신의 에너지를 1.5pt 회복한다. 최대 7.5pt까지 회복 가능
TalentSkillData_Name_1692	별들의 복귀[2]
TalentSkillData_Desc_1692	루니아 더스트·암조의 지진 파동이 적을 1명 명중할 때마다 자신의 에너지를 3pt 회복한다. 최대 15pt까지 회복 가능
TalentSkillData_Name_1693	별들의 복귀[3]
TalentSkillData_Desc_1693	루니아 더스트·암조의 지진 파동이 적을 1명 명중할 때마다 자신의 에너지를 5pt 회복한다. 최대 25pt까지 회복 가능
TalentSkillData_Name_1701	수정벽[1]
TalentSkillData_Desc_1701	루니아 더스트·암조의 암벽 지속 시간이 1초 연장되고 충격파로 가하는 바위 원소 대미지가 5% 증가한다
TalentSkillData_Name_1702	수정벽[2]
TalentSkillData_Desc_1702	루니아 더스트·암조의 암벽 지속 시간이 2초 연장되고 충격파로 가하는 바위 원소 대미지가 10% 증가한다
TalentSkillData_Name_1703	수정벽[3]
TalentSkillData_Desc_1703	루니아 더스트·암조의 암벽 지속 시간이 4초 연장되고 충격파로 가하는 바위 원소 대미지가 20% 증가한다
TalentSkillData_Name_1711	붕격[1]
TalentSkillData_Desc_1711	일반 공격의 다섯 번째 공격은 15%의 확률로 암석 애버런치를 발동해 공격력의 15%에 해당하는 바위 속성 범위 피해를 준다
TalentSkillData_Name_1712	붕격[2]
TalentSkillData_Desc_1712	일반 공격의 다섯 번째 공격은 25%의 확률로 암석 애버런치를 발동해 공격력의 15%에 해당하는 바위 속성 범위 피해를 준다
TalentSkillData_Name_1713	붕격[3]
TalentSkillData_Desc_1713	일반 공격의 다섯 번째 공격은 35%의 확률로 암석 애버런치를 발동해 공격력의 25%에 해당하는 바위 속성 범위 피해를 준다
AvatarData_Desc_10000005	 
AvatarData_Name_10000006	리사
AvatarSkillData_Name_10060	일반 공격
AvatarSkillData_Desc_10060	
AvatarSkillData_Name_10061	창뢰
AvatarSkillData_Desc_10061	장미 마녀의 색상은 번개와도 같다.\n짧은 터치: 자동으로 적을 추적하는 일렉트릭볼을 발사한다.\n타깃에 명중 후 번개 속성 피해를 주고 타깃과 주위의 적에게 정전기 효과를 부여한다, 최대 3회 중첩 가능\n길게 터치: 잠깐의 영창 후 하늘에서 번개를 소환하여 주변의 적에게 번개 속성 피해를 준다. 만약 적이 정전기 상태라면 정전기 효과를 지우고 중첩 수에 따라 추가 번개 속성 피해를 준다.\n\n짧은 터치:\n스킬 대미지: 공격력의 120%\n영향 범위: 2m\n지속 시간: 15초\n원소 타입: 번개\n재사용 대기시간: 1초\n\n길게 터치:\n기본 대미지: 공격력의 450%\n정전기 추가 대미지:\n1중첩: 공격력의 140%\n2중첩: 공격력의 270%\n3중첩: 공격력의 450%\n영향 범위: 10m\n재사용 대기시간: 16초\n원소 타입: 번개
AvatarSkillData_Name_10062	장미의 뇌광
AvatarSkillData_Desc_10062	이 장미는 아름답지만, 치명적인 가시가 있다.\n장미의 뇌광를 소환하여 강력한 천둥의 힘을 방출해 주변의 적을 넉백시키고 번개 속성 피해를 준다.\n장미의 뇌광이 존재하는 기간 지속해서 전기를 방출해 공격 범위 내에 들어오는 적에게 번개 속성의 피해를 준다.\n\n공격 대미지: 매번 공격력의 50.9%\n공격 빈도: 0.5초\n공격 범위: 7m\n지속 시간: 15초\n재사용 대기시간: 32초\n원소 에너지: 60\n원소 타입: 번개
TalentSkillData_Name_1100	자전의 마녀[1]
TalentSkillData_Desc_1100	파티 내 모든 캐릭터의 번개 원소 대미지 강화 수치가 5% 증가하고 번개 원소 내성이 6% 증가한다
TalentSkillData_Name_1101	자전의 마녀[2]
TalentSkillData_Desc_1101	파티 내 모든 캐릭터의 번개 원소 대미지 강화 수치가 10% 증가하고 번개 원소 내성이 9% 증가한다
TalentSkillData_Name_1102	자전의 마녀[3]
TalentSkillData_Desc_1102	파티 내 모든 캐릭터의 번개 원소 대미지 강화 수치가 15% 증가하고 번개 원소 내성이 12% 증가한다
TalentSkillData_Name_1103	자전의 마녀[4]
TalentSkillData_Desc_1103	파티 내 모든 캐릭터의 번개 원소 대미지 강화 수치가 20% 증가하고 번개 원소 내성이 15% 증가한다
TalentSkillData_Name_1104	뇌광[1]
TalentSkillData_Desc_1104	강공격으로 가하는 대미지가 4% 증가하고, 30%의 확률로 타깃에 정전기 효과를 부여한다
TalentSkillData_Name_1105	뇌광[2]
TalentSkillData_Desc_1105	강공격으로 가하는 대미지가 7% 증가하고, 55%의 확률로 타깃에 정전기 효과를 부여한다
TalentSkillData_Name_1106	뇌광[3]
TalentSkillData_Desc_1106	강공격으로 가하는 대미지가 10% 증가하고, 80%의 확률로 타깃에 정전기 효과를 부여한다
TalentSkillData_Name_1107	무한의 전기회로[1]
TalentSkillData_Desc_1107	창뢰를 길게 누르면 1기의 적에게 명중할 때마다 리사의 원소 에너지가 2pt 회복한다
TalentSkillData_Name_1108	무한의 전기회로[2]
TalentSkillData_Desc_1108	창뢰를 길게 누르면 1기의 적에게 명중할 때마다 리사의 원소 에너지가 4pt 회복한다
TalentSkillData_Name_1109	무한의 전기회로[3]
TalentSkillData_Desc_1109	창뢰를 길게 누르면 1기의 적에게 명중할 때마다 리사의 원소 에너지가 6pt 회복한다
TalentSkillData_Name_1110	영동의 번개[1]
TalentSkillData_Desc_1110	일본 공격으로 가하는 대미지가 8% 증가하고 정전기 효과가 있는 적을 넉백시킨다
TalentSkillData_Name_1111	영동의 번개[2]
