ID	文本
TextMapUIStcData_TextMapContent_UI_STC_DUNGEONENTRYPAGE_PossibleReward	획득 가능 보상
TextMapUIStcData_TextMapContent_UI_STC_DUNGEONENTRYPAGE_FPReward	스테이지 첫 클리어 보상
TextMapUIStcData_TextMapContent_UI_STC_DUNGEONENTRYPAGE_LevelUnsuitable	레벨이 조금 부족합니다
TextMapUIStcData_TextMapContent_UI_STC_DUNGEONENTRYPAGE_LevelSeriouslyUnsuitable	레벨이 많이 부족합니다
TextMapUIStcData_TextMapContent_UI_STC_DUNGEONENTRYPAGE_Start	도전 시작
TextMapUIStcData_TextMapContent_UI_DUNGEONENTRY_DAILY_ENTRY_COUNT	금일 남은 도전 횟수: {0}/{1}
TextMapUIStcData_TextMapContent_UI_DUNGEONENTRY_DAILY_NO_COUNT	금일 도전 횟수 없음: 0/{0}
TextMapUIStcData_TextMapContent_UI_DUNGEONENTRY_DAILY_INFINITE_COUNT	도전 횟수 제한 없음
TextMapUIStcData_TextMapContent_UI_STC_DungeonRevive_Quit	도전 포기
TextMapUIStcData_TextMapContent_UI_STC_DungeonRevive_Restart	재도전
TextMapUIStcData_TextMapContent_UI_STC_DungeonRevive_LastCheckPoint	재생의 문에서부터 계속 도전
TextMapUIStcData_TextMapContent_UI_STC_DungeonRevive_ReviveCount	잔여 부활 횟수
TextMapUIStcData_TextMapContent_UI_STC_DungeonRevive_AutoQuitAfter	{0}초 후 자동 포기
TextMapUIStcData_TextMapContent_UI_STC_DungeonSettle_AutoQuitAfter	{0}초 후 자동으로 나갑니다
TextMapUIStcData_TextMapContent_UI_STC_World_Revive	부활
TextMapUIStcData_TextMapContent_UI_STC_SlotEquiped	장착완료
TextMapUIStcData_TextMapContent_UI_STC_PlayerEnter	{0} 님이 월드에 진입했습니다
TextMapUIStcData_TextMapContent_UI_STC_PlayerLeave	{0} 님이 월드에서 나갔습니다
TextMapUIStcData_TextMapContent_UI_STC_EnterOthersWorld_Title	멀티 진입하기
TextMapUIStcData_TextMapContent_UI_STC_EnterOthersWorld_Hint	이 유저의 월드에 진입하시겠습니까?
TextMapUIStcData_TextMapContent_UI_STC_BackMyWorld_Title	돌아가기
TextMapUIStcData_TextMapContent_UI_STC_BackMyWorld_Hint	자신의 월드로 돌아가시겠습니까?
TextMapUIStcData_TextMapContent_UI_STC_ConfirmKickSquads_Title	솔로 모드로 돌아가기
TextMapUIStcData_TextMapContent_UI_STC_ConfirmKickSquads_Hint	현재 월드에 있는 모든 유저의 연결을 끊으시겠습니까?
TextMapUIStcData_TextMapContent_UI_STC_GonnaKickSquads	잠시 후 모든 유저의 연결을 끊습니다
TextMapUIStcData_TextMapContent_UI_STC_KickedBySquadLeader	월드의 주인이 연결을 끊었습니다
TextMapUIStcData_TextMapContent_UI_STC_DungeonFollow_Title	던전 진입 요청
TextMapUIStcData_TextMapContent_UI_STC_DungeonFollow_Hint	월드 주인의 던전 진입 요청을 받았습니다.\n취소 시 월드의 연결이 끊어집니다
TextMapUIStcData_TextMapContent_UI_STC_Intee_DungeonEntry	던전 입구
TextMapUIStcData_TextMapContent_UI_STC_Intee_DungeonExit	던전 나가기
TextMapUIStcData_TextMapContent_UI_STC_UseProps_ReviveAvatar	아이템을 사용하여 캐릭터 부활시키기
TextMapUIStcData_TextMapContent_Cancel	취소
TextMapUIStcData_TextMapContent_OK	확인
TextMapUIStcData_TextMapContent_Detail	자세히
TextMapUIStcData_TextMapContent_UI_STC_AVATAR_IN_TEAM	출전 중
TextMapUIStcData_TextMapContent_UI_STC_AVATAR_IN_PREPARING	준비 중
TextMapUIStcData_TextMapContent_UI_STC_AVATAR_IN_RECOVERY	회복 중
TextMapUIStcData_TextMapContent_UI_STC_CLICK_TO_USE_SPRING	캐릭터 아이콘을 눌러 캐릭터 HP 회복하기
TextMapUIStcData_TextMapContent_UI_STC_REMAINING_SPRING	회복력:
TextMapUIStcData_TextMapContent_UI_STC_SPRING_TITLE	신상의 은혜
TextMapUIStcData_TextMapContent_UI_STC_SPRING_TIME_TO_FULL	시간이 지남에 따라 회복
TextMapUIStcData_TextMapContent_UI_STC_SPRING_NEAR_AUTO_RECOVER	다가가면 자동 회복
TextMapUIStcData_TextMapContent_UI_STC_NONE_REVIVE_PROPS	사용할 수 있는 아이템이 없습니다
TextMapUIStcData_TextMapContent_UI_STC_HOURS_REMIAN	잔여 시간: {0}시간
TextMapUIStcData_TextMapContent_UI_STC_AVATAR_LEVEL_INSUFFCIENT_TO_PROMOTION	캐릭터의 레벨이 부족하여 돌파할 수 없습니다
TextMapUIStcData_TextMapContent_UI_STC_AVATAR_GOTO_LEVELUP	강화하기
TextMapUIStcData_TextMapContent_UI_STC_AVATAR_BREAK_LEVEL_MAX	돌파 레벨이 최대치에 도달했습니다
TextMapUIStcData_TextMapContent_UI_WEAPON_GOTO_STARUP	돌파하기
TextMapUIStcData_TextMapContent_UI_WEAPON_GOTO_LEVELUP	레벨 업하기
TextMapUIStcData_TextMapContent_UI_EQUIP_PAGE_LEVEL_UP	강화
TextMapUIStcData_TextMapContent_UI_EQUIP_PAGE_STAR_UP	돌파
TextMapUIStcData_TextMapContent_UI_EQUIP_PAGE_AWAKEN	제련
TextMapUIStcData_TextMapContent_UI_EQUIP_PAGE_LEVELUP_BUTTON	강화
TextMapUIStcData_TextMapContent_UI_EQUIP_PAGE_DETAIL_BUTTON	자세히
TextMapUIStcData_TextMapContent_UI_EQUIP_PAGE_STARUP_BUTTON	돌파
TextMapUIStcData_TextMapContent_UI_EQUIP_PAGE_AWAKEN_BUTTON	제련
TextMapUIStcData_TextMapContent_UI_WEAPON_LEVELUP_MATERIAL_NEED	강화하려면 무기 혹은 정제용 광물이 필요합니다
TextMapUIStcData_TextMapContent_UI_RELIC_LEVELUP_MATERIAL_NEED	강화하려면 성유물이 필요합니다
TextMapUIStcData_TextMapContent_UI_REPLACE_BUTTON	교체
TextMapUIStcData_TextMapContent_UI_DELETE_BUTTON	삭제
TextMapUIStcData_TextMapContent_UI_EQUIP_BUTTON	장비
TextMapUIStcData_TextMapContent_UI_DISCHARGE_BUTTON	해제
TextMapUIStcData_TextMapContent_UI_PROMOTE_BUTTON	강화
TextMapUIStcData_TextMapContent_UI_WEAPON_STARUP_MATERIAL_NEED	같은 돌파 레벨의 무기 재료가 있어야 돌파할 수 있습니다
TextMapUIStcData_TextMapContent_UI_WEAPON_AWAKEN_MATERIAL_NEED	같은 무기가 있어야 제련할 수 있습니다
TextMapUIStcData_TextMapContent_UI_STC_MATERIAL_USE	사용
TextMapUIStcData_TextMapContent_UI_STC_DOCUMENT_READ	읽기
TextMapUIStcData_TextMapContent_UI_STC_QUEST_TALK_RECORD	대화 기록
TextMapUIStcData_TextMapContent_UI_STC_NEW	New
TextMapUIStcData_TextMapContent_UI_CHARACTER_DETAIL	자세한 정보
TextMapUIStcData_TextMapContent_UI_CHARACTER_CLOSE	닫기
TextMapUIStcData_TextMapContent_UI_STC_TrialLabel	체험
TextMapUIStcData_TextMapContent_UI_STC_TrialTitle	체험 캐릭터
TextMapUIStcData_TextMapContent_UI_WEAPON_PROP_CHANGE	무기 속성 변경
TextMapUIStcData_TextMapContent_UI_RELIC_SUITE_DESC	세트 효과
TextMapUIStcData_TextMapContent_UI_RELIC_SUITE_CHANGE	세트 속성 변경
TextMapUIStcData_TextMapContent_UI_RELIC_CHARACTER_PROP_CHANGE	캐릭터 속성 변경
TextMapUIStcData_TextMapContent_UI_FAST_ADD_BUTTON	일괄처리
TextMapUIStcData_TextMapContent_UI_FAST_ADD_OPTION_1	1성 재료
TextMapUIStcData_TextMapContent_UI_FAST_ADD_OPTION_2	2성 이하 재료
TextMapUIStcData_TextMapContent_UI_FAST_ADD_OPTION_3	3성 이하 재료
TextMapUIStcData_TextMapContent_UI_RELIC_NO_SUITE	아무런 세트 효과가 없습니다
TextMapUIStcData_TextMapContent_UI_STC_QUEST_NAVIGATION	길찾기
TextMapUIStcData_TextMapContent_UI_TALENT_REMAINING_POINT	사용 가능한 스타더스트/스타라이트 수량
TextMapUIStcData_TextMapContent_UI_TALENT_UNLOCK	활성화
TextMapUIStcData_TextMapContent_UI_TALENT_LEVEL_UP	레벨업
TextMapUIStcData_TextMapContent_UI_TALENT_NEED	{0} 필요
TextMapUIStcData_TextMapContent_UI_STC_MAP_TITLE	지도
TextMapUIStcData_TextMapContent_UI_STC_MAP_TAG	스탬프
TextMapUIStcData_TextMapContent_UI_STC_MAP_TAG_NUM	<color=#FF5E41FF>{0}</color>/{1}
TextMapUIStcData_TextMapContent_UI_STC_MAP_TAG_IS_MAX	스탬프 개수 한계 도달
TextMapUIStcData_TextMapContent_UI_STC_AVATAR_LIST_BUTTON	캐릭터 리스트
TextMapUIStcData_TextMapContent_INFO_CONFIRM_TO_BUY	{0}을/를 사용하여 {1}을/를 구매하시겠습니까？
TextMapUIStcData_TextMapContent_INFO_CONFIRM_TO_GO	이곳으로 워프하시겠습니까?
TextMapUIStcData_TextMapContent_INFO_BUY_FAIL_COST_UNSATISFIED	재료가 부족합니다
TextMapUIStcData_TextMapContent_INFO_BUY_FAIL_NO_LEFT_ITEM	구매 가능 수량 초과
TextMapUIStcData_TextMapContent_UI_STC_MATERIAL_CURR_NUM	 
TextMapUIStcData_TextMapContent_UI_WEAPON_STARUP_PROP_CHANGE	속성 변화
TextMapUIStcData_TextMapContent_UI_WEAPON_STARUP_NEED	무기 돌파 재료
TextMapUIStcData_TextMapContent_UI_WEAPON_AWAKEN_NEED	무기 제련 재료
TextMapUIStcData_TextMapContent_UI_WEAPON_AFFIX_DESC	무기 접두사
TextMapUIStcData_TextMapContent_UI_WEAPON_AFFIX_UPGRADE_SELECT	접두사 레벨업
TextMapUIStcData_TextMapContent_UI_RELIC_AFFIX_PROP	현재 추가 속성
TextMapUIStcData_TextMapContent_UI_RELIC_STARUP_NEED	성유물 돌파 재료
TextMapUIStcData_TextMapContent_UI_EQUIP_LEVELUP_NEED	장비 강화 소모
TextMapUIStcData_TextMapContent_UI_EQUIP_FAST_EQUIP	빠른 장착
TextMapUIStcData_TextMapContent_UI_STC_GODDESS_CONTRIBUTE	공양
TextMapUIStcData_TextMapContent_UI_STC_GODDESS_CONTRUBUTE_ALL	전부 공양
TextMapUIStcData_TextMapContent_UI_STC_GODDESS_ENERGY_PREFIX	원소 에너지:
TextMapUIStcData_TextMapContent_UI_STC_GODDESS_LEVEL_TITLE	신상 공양
TextMapUIStcData_TextMapContent_UI_STC_GODDESS_NEXT_LEVEL_UNLOCK	신상의 선물
TextMapUIStcData_TextMapContent_UI_STC_GODDESS_NEED_MATERIALS	바람 신의 눈동자 필요 개수: ({0})
TextMapUIStcData_TextMapContent_UI_STC_GODDESS_MATERIAL_CURR_COUNT	현재 보유
TextMapUIStcData_TextMapContent_UI_STC_GODDESS_LEVEL_MAX_HINT	당신의 노력은 신상의 인정을 받았습니다
TextMapUIStcData_TextMapContent_UI_GODDESS_AREA_ELEMENT_ENHANCE	구역 내 원소의 흐름이 더욱 원활해졌습니다
TextMapUIStcData_TextMapContent_UI_SKILL_PREVIEW	스킬 미리보기
TextMapUIStcData_TextMapContent_UI_RELIC_SUITE_NO_CHANGE	변화 없음
TextMapUIStcData_TextMapContent_UI_STC_GODDESS_UNLOCK_IMPROVE_STAMINA	스태미나 {0}pt 증가
TextMapUIStcData_TextMapContent_UI_BUTTON_CANCEL	취소
TextMapUIStcData_TextMapContent_UI_BUTTON_CHANGE	교체
TextMapUIStcData_TextMapContent_UI_BUTTON_ADD	가입
TextMapUIStcData_TextMapContent_UI_BUTTON_DELETE	바꾸기
TextMapUIStcData_TextMapContent_UI_TEAM_TITLE	파티 설정
TextMapUIStcData_TextMapContent_UI_TEAM_SELECT_AVATAR	파티 라인업에 추가할 캐릭터를 선택하세요
TextMapUIStcData_TextMapContent_UI_QUEST_RECOMMEND_LEVEL	추천 레벨: Lv.{0}
TextMapUIStcData_TextMapContent_UI_PLAYER_PROFILE_SETTING	설정
TextMapUIStcData_TextMapContent_UI_PLAYER_PROFILE_MAIL	우편
TextMapUIStcData_TextMapContent_UI_PLAYER_PROFILE_PLAYERLV	모험 등급
TextMapUIStcData_TextMapContent_UI_PLAYER_PROFILE_PLAYEREXP	모험 경력
TextMapUIStcData_TextMapContent_UI_PLAYER_PROFILE_UID	UID
TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_TITLE	설정
TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_CONTROL_CATEGORY	키 지정
TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_GRAPHIC_CATEGORY	그래픽
TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_SOUND_CATEGORY	사운드
TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_MESSAGE_CATEGORY	메세지
TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_LANGUAGE_CATEGORY	언어
TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_OTHER_CATEGORY	기타
TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_RESET_DEFAULT	초기 설정으로 되돌리기
TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_SAVE	설정 저장
TextMapUIStcData_TextMapContent_UI_SETTING_MOUSE_SENSITIVITY	마우스 감도
TextMapUIStcData_TextMapContent_UI_SETTING_UI_RESOLUTION	해상도
TextMapUIStcData_TextMapContent_UI_SETTING_GRAPHICS_QUALITY	그래픽 품질
TextMapUIStcData_TextMapContent_UI_SETTING_MOUSE_TITLE	마우스
TextMapUIStcData_TextMapContent_UI_SETTING_KEY_TITLE	키 지정
TextMapUIStcData_TextMapContent_UI_SETTING_UI_TITLE	상호작용
TextMapUIStcData_TextMapContent_UI_SETTING_GRAPHICS_TITLE	그래픽
TextMapUIStcData_TextMapContent_UI_SETTING_LANGUAGE_TITLE	언어
TextMapUIStcData_TextMapContent_UI_SETTING_GAME_LANGUAGE	게임 언어
TextMapUIStcData_TextMapContent_UI_SETTING_GRAPHICS_QUALITY_2_0	중간
TextMapUIStcData_TextMapContent_UI_SETTING_GRAPHICS_QUALITY_2_1	높음
TextMapUIStcData_TextMapContent_UI_SETTING_GRAPHICS_QUALITY_3_0	낮음
TextMapUIStcData_TextMapContent_UI_SETTING_GRAPHICS_QUALITY_3_1	중간
TextMapUIStcData_TextMapContent_UI_SETTING_GRAPHICS_QUALITY_3_2	높음
TextMapUIStcData_TextMapContent_UI_SETTING_DISPLAY_MODE	화면
TextMapUIStcData_TextMapContent_UI_SETTING_FULL_SCREEN_DISPLAY	전체 화면
TextMapUIStcData_TextMapContent_UI_SETTING_FRAMELESS_WINDOW_DISPLAY	창모드
TextMapUIStcData_TextMapContent_UI_SETTING_WINDOW_RESOLUTION	창모드 해상도
TextMapUIStcData_TextMapContent_UI_AVATAR_INFO_PROP_BASICS	기본 속성
TextMapUIStcData_TextMapContent_UI_AVATAR_INFO_PROP_ADVANCED	진급 속성
TextMapUIStcData_TextMapContent_UI_AVATAR_INFO_PROP_ELEMENT	원소 속성
TextMapUIStcData_TextMapContent_UI_FINISH_MAIN_QUEST_REWARD	시리즈 퀘스트를 완료하면 획득할 수 있습니다
TextMapUIStcData_TextMapContent_UI_INFO_FEEDBACK	피드백
TextMapUIStcData_TextMapContent_UI_HUD_RESOLUTION	UI 해상도
TextMapUIStcData_TextMapContent_UI_SCENE_ENTRY_EXIT_KNIGHT	기사단 떠나기
TextMapUIStcData_TextMapContent_UI_SCENE_ENTRY_EXIT_CHURCH	성당에서 나가기
TextMapUIStcData_TextMapContent_UI_SCENE_ENTRY_ENTER_KNIGHT	기사단 가입
TextMapUIStcData_TextMapContent_UI_SCENE_ENTRY_ENTER_CHURCH	성당 진입
TextMapUIStcData_TextMapContent_UI_SCENE_ENTRY_ENTER_BASEMENT	지하실 진입
TextMapUIStcData_TextMapContent_UI_SCENE_ENTRY_ENTER_ANGELSHARE	술집 들어가기
TextMapUIStcData_TextMapContent_UI_SCENE_ENTRY_EXIT_ANGELSHARE	술집에서 나가기
TextMapUIStcData_TextMapContent_UI_DUNGEON_MISSION_FAIL	도전 실패
TextMapUIStcData_TextMapContent_UI_DUNGEON_MISSION_COMPLETE	도전 성공
TextMapUIStcData_TextMapContent_UI_DUNGEON_EXIT	나가기
TextMapUIStcData_TextMapContent_UI_DUNGEON_ENTRY_1	북방 늑대의 사당
TextMapUIStcData_TextMapContent_UI_DUNGEON_ENTRY_20	서방 매의 사당
TextMapUIStcData_TextMapContent_UI_DUNGEON_ENTRY_22	남방 사자의 사당
TextMapUIStcData_TextMapContent_UI_DUNGEON_ENTRY_24	바람 드래곤의 폐허로
TextMapUIStcData_TextMapContent_UI_DUNGEON_ENTRY_26	독수리의 문
TextMapUIStcData_TextMapContent_UI_DUNGEON_ENTRY_27	침식된 탑
TextMapUIStcData_TextMapContent_UI_DUNGEON_ENTRY_29	잊혀진 협곡
TextMapUIStcData_TextMapContent_UI_DUNGEON_ENTRY_31	고요한 사당
TextMapUIStcData_TextMapContent_UI_DUNGEON_ENTRY_35	한여름의 정원
TextMapUIStcData_TextMapContent_UI_DUNGEON_ENTRY_37	세실리아의 모밭
TextMapUIStcData_TextMapContent_UI_DUNGEON_ENTRY_39	잃어버린 아카디아
TextMapUIStcData_TextMapContent_UI_WORLD_LIST	월드 리스트
TextMapUIStcData_TextMapContent_UI_KICK_ALL_OUT	내보내기
TextMapUIStcData_TextMapContent_UI_ALLOW_TO_JOIN	가입 허가
TextMapUIStcData_TextMapContent_UI_COMMON_ITEM_NEED	필요
TextMapUIStcData_TextMapContent_UI_REPAIR_SKYHARP_PAGE_TITLE	천공의 하프 복구
TextMapUIStcData_TextMapContent_UI_REPAIR_SKYHARP_PAGE_REPAIR_BUTTON	복구
TextMapUIStcData_TextMapContent_UI_REPAIR_SKYHARP_PAGE_INREPAIR_BUTTON	복구 중
TextMapUIStcData_TextMapContent_UI_REPAIR_SKYHARP_PAGE_COMPLETE_BUTTON	완료
TextMapUIStcData_TextMapContent_UI_COOKING_NOTHING_TIP_TITLE	사용할 수 있는 아이템이 없습니다
TextMapUIStcData_TextMapContent_UI_COOKING_NOTHING_TIP_DESC	텅 비어 있습니다
TextMapUIStcData_TextMapContent_UI_COOKING_MAKE_BUTTON	제작
TextMapUIStcData_TextMapContent_UI_COOKING_FETCH_BUTTON	획득
TextMapUIStcData_TextMapContent_UI_COOKING_AVATAR_SELECT_TITLE	캐릭터 선택
TextMapUIStcData_TextMapContent_UI_COOKING_AVATAR_SELECT_OK_BUTTON	확인
TextMapUIStcData_TextMapContent_UI_COOKING_QTE_TITLE	요리
TextMapUIStcData_TextMapContent_UI_COOKING_QTE_START_BUTTON	시작
TextMapUIStcData_TextMapContent_UI_COOKING_QTE_END_BUTTON	종료
TextMapUIStcData_TextMapContent_UI_COOKING_QTE_AVATAR_BONUS_TITLE	캐릭터 버프
TextMapUIStcData_TextMapContent_UI_COOKING_QTE_ITEM_GOT_CLOSE_BUTTON	확인
TextMapUIStcData_TextMapContent_UI_COOKING_QTE_ITEM_GOT_TIP	음식 획득
TextMapUIStcData_TextMapContent_UI_COOKING_QTE_AUTO_MAKE_BUTTON	자동 요리하기
TextMapUIStcData_TextMapContent_UI_ITEM_GET_DIALOG_TITLE	획득
TextMapUIStcData_TextMapContent_UI_INSTRUCTION_DISCOVERY	신규 도감 목록
TextMapUIStcData_TextMapContent_UI_MAIL_TITLE	우편함
TextMapUIStcData_TextMapContent_UI_MAIL_GET_BUTTON	수령
TextMapUIStcData_TextMapContent_UI_MAIL_GET_ALL_BUTTON	전부 수령
TextMapUIStcData_TextMapContent_UI_MAIL_DELETE_BUTTON	삭제
TextMapUIStcData_TextMapContent_UI_MAIL_HAS_GET_TIP	수령 완료
TextMapUIStcData_TextMapContent_UI_MAIL_NO_MAIL_TIP_TITLE	우편이 없습니다
TextMapUIStcData_TextMapContent_UI_MAIL_NO_MAIL_TIP_DESC	다른 곳으로 가보세요
TextMapUIStcData_TextMapContent_UI_MAIL_NUM_LABEL	우편 수량
TextMapUIStcData_TextMapContent_UI_SKIP_BUTTON	스킵
TextMapUIStcData_TextMapContent_UI_AVATAR_SITDOWN	앉기
TextMapUIStcData_TextMapContent_UI_NAME_TITLE	운석 안에 당신의 이름이 새겨져 있습니다
TextMapUIStcData_TextMapContent_UI_NAME_DESCRIPTION	어쩐지 당신의 이름은 대지와 뭇 별들을 건너 더욱 먼 곳에 전해질 수 있을 것 같은 느낌이 드는군요...
TextMapUIStcData_TextMapContent_UI_NAME_LENGTH	입력 가능 글자수 1-8
TextMapUIStcData_TextMapContent_UI_SEALBATTLE_PROGRESS_TITLE	빛 인도 의식 진행도
TextMapUIStcData_TextMapContent_BAN_TRANSPORT	긴급 임무, 아직 워프할 수 없습니다!
TextMapUIStcData_TextMapContent_BAN_GOTO_SCENE	긴급 임무, 아직 다른 장소로 워프할 수 없습니다!
TextMapUIStcData_TextMapContent_BAN_NPC_INTERACTION	긴급 임무, 현재 진행하고 있는 도전을 완료해주세요!
TextMapUIStcData_TextMapContent_BAN_GOTO_MULTIPLAYER	긴급 임무, 현재 진행하고 있는 도전을 완료해주세요!
TextMapUIStcData_TextMapContent_UI_BAN_MAP_TIPS	실내에서는 상세한 맵을 확인할 수 없습니다
TextMapUIStcData_TextMapContent_UI_ENTER_SCENE_FAIL	로그인 실패
TextMapUIStcData_TextMapContent_UI_DATAVERSION_CHANGE	버전이 바뀌었습니다
TextMapUIStcData_TextMapContent_UI_DATAVERSION_CHANGE_INFO	버전이 {0}에서 {1}(으)로 바뀌었습니다
TextMapUIStcData_TextMapContent_UI_RETCODE_TITLE	시스템 알림
TextMapUIStcData_TextMapContent_UI_MAP_JUMP_POINT	{0}을(를) 건너뛰시겠습니까?
TextMapUIStcData_TextMapContent_UI_STC_MAIN_PLAYER_LV	모험 등급 Lv.{0}
TextMapUIStcData_TextMapContent_UI_BULLETIN_QTE_TITLE1	디어 헌터 금일 추천
TextMapUIStcData_TextMapContent_UI_BULLETIN_QTE_TITLE2	다운 와이너리 모집서
TextMapUIStcData_TextMapContent_UI_CLOCK_PAGE_CURRENT_TIME	현재 시간
TextMapUIStcData_TextMapContent_UI_CLOCK_PAGE_TO_TIME	조정
TextMapUIStcData_TextMapContent_UI_CHAPTER_COMPLETE_DIALOG_CONTINUE	To be continued
