ID	文本
TalentSkillData_Name_273	霜杀墨染樱[3]
TalentSkillData_Desc_273	神里流·冰华对处于寒冷或冻结状态下的敌人造成的伤害提高50%。
TalentSkillData_Name_281	盈缺流返[1]
TalentSkillData_Desc_281	元素能量高于50%时，普通攻击造成的伤害提高10%；元素能量低于50%时，普通攻击的暴击率提升5%。
TalentSkillData_Name_282	盈缺流返[2]
TalentSkillData_Desc_282	元素能量高于50%时，普通攻击造成的伤害提高20%；元素能量低于50%时，普通攻击的暴击率提升10%。
TalentSkillData_Name_283	盈缺流返[3]
TalentSkillData_Desc_283	元素能量高于50%时，普通攻击造成的伤害提高30%；元素能量低于50%时，普通攻击的暴击率提升15%。
AvatarData_Desc_10000002	稻妻名门神里家的大小姐，对剑术略有心得，能够斩中空中飘落的雪花。
AvatarData_Name_10000003	琴
AvatarSkillData_Name_10031	#$#琴五连击
AvatarSkillData_Desc_10031	
AvatarSkillData_Name_10033	风压剑
AvatarSkillData_Desc_10033	与一心守护的琴同行的，是能将危险驱离伙伴身边的守护之风。\n唤出旋风，将周围的敌人吸至面前，施加受困状态，并将其向前击飞，造成风属性伤害。\n长按以吸附更多的敌人，或调整击飞敌人的方向。技能作用期间无法移动。\n\n技能伤害：275%攻击力\n影响范围：10米\n最大持续时间：5秒\n体力消耗：每秒25点\n冷却时间：6秒\n元素类型：风
AvatarSkillData_Name_10034	蒲公英之风
AvatarSkillData_Desc_10034	风的恩泽如同广布大地的蒲公英，这就是琴守护的根源与心意。\n以自身为中心造出和风涌动的蒲公英领域，击退并对周围的敌人造成风属性伤害，并为范围内的友军与队伍中的所有角色恢复生命值。\n此后，蒲公英领域会持续为其中的友军与角色恢复生命值，对出入领域的敌人造成风属性伤害。\n\n技能伤害：375%攻击力\n瞬间生命值恢复：425%攻击力\n持续生命值恢复：每1秒60%攻击力\n影响范围：6米\n持续时间：10秒\n出入领域伤害：100%攻击力\n冷却时间：32秒\n元素能量：80\n元素类型：风
TalentSkillData_Name_1300	守护众人的坚盾[1]
TalentSkillData_Desc_1300	队伍中所有角色的生命值上限提高4%，暴击率提高2%。
TalentSkillData_Name_1301	守护众人的坚盾[2]
TalentSkillData_Desc_1301	队伍中所有角色的生命值上限提高8%，暴击率提高4%。
TalentSkillData_Name_1302	守护众人的坚盾[3]
TalentSkillData_Desc_1302	队伍中所有角色的生命值上限提高12%，暴击率提高6%。
TalentSkillData_Name_1303	守护众人的坚盾[4]
TalentSkillData_Desc_1303	队伍中所有角色的生命值上限提高16%，暴击率提高8%。
TalentSkillData_Name_1310	听凭风引[1]
TalentSkillData_Desc_1310	体力恢复速度提高10%。
TalentSkillData_Name_1311	听凭风引[2]
TalentSkillData_Desc_1311	体力恢复速度提高17%。
TalentSkillData_Name_1312	听凭风引[3]
TalentSkillData_Desc_1312	体力恢复速度提高25%。
TalentSkillData_Name_1313	听凭风引[4]
TalentSkillData_Desc_1313	体力恢复速度提高35%。
TalentSkillData_Name_1320	暴风一瞬[1]
TalentSkillData_Desc_1320	风压剑造成的伤害提高8%，并小幅提升旋风的吸引速度。
TalentSkillData_Name_1321	暴风一瞬[2]
TalentSkillData_Desc_1321	风压剑造成的伤害提高14%，并提升旋风的吸引速度。
TalentSkillData_Name_1322	暴风一瞬[3]
TalentSkillData_Desc_1322	风压剑造成的伤害提高20%，并大幅提升旋风的吸引速度。
TalentSkillData_Name_1330	复苏之风[1]
TalentSkillData_Desc_1330	生命值上限提高2%。此外，当生命值低于35%时，受治疗加成提高10%。
TalentSkillData_Name_1331	复苏之风[2]
TalentSkillData_Desc_1331	生命值上限提高5%。此外，当生命值低于35%时，受治疗加成提高15%。
TalentSkillData_Name_1332	复苏之风[3]
TalentSkillData_Desc_1332	生命值上限提高8%。此外，当生命值低于35%时，受治疗加成提高20%。
TalentSkillData_Name_1340	守护众人的剑锋[1]
TalentSkillData_Desc_1340	普通攻击暴击率提高10%。普通攻击造成暴击时，为队伍中所有角色恢复等同于琴的攻击力10%的生命值。
TalentSkillData_Name_1341	守护众人的剑锋[2]
TalentSkillData_Desc_1341	普通攻击暴击率提高15%。普通攻击造成暴击时，为队伍中所有角色恢复等同于琴的攻击力15%的生命值。
TalentSkillData_Name_1342	守护众人的剑锋[3]
TalentSkillData_Desc_1342	普通攻击暴击率提高20%。普通攻击造成暴击时，为队伍中所有角色恢复等同于琴的攻击力20%的生命值。
TalentSkillData_Name_1350	顺风而行[1]
TalentSkillData_Desc_1350	获得元素晶球或元素微粒时，队伍中的所有角色将获得5%移动速度和普通攻击速度提升，持续10秒。连续触发刷新持续时间。
TalentSkillData_Name_1351	顺风而行[2]
TalentSkillData_Desc_1351	获得元素晶球或元素微粒时，队伍中的所有角色将获得10%移动速度和普通攻击速度提升，持续10秒。连续触发刷新持续时间。
TalentSkillData_Name_1352	顺风而行[3]
TalentSkillData_Desc_1352	获得元素晶球或元素微粒时，队伍中的所有角色将获得15%移动速度和普通攻击速度提升，持续10秒。连续触发刷新持续时间。
TalentSkillData_Name_1360	蒲公英领域[1]
TalentSkillData_Desc_1360	在蒲公英之风中，敌人移动速度和攻击速度降低25%，风元素抗性降低20%。
TalentSkillData_Name_1361	蒲公英领域[2]
TalentSkillData_Desc_1361	在蒲公英之风中，敌人移动速度和攻击速度降低25%，风元素抗性降低40%。
TalentSkillData_Name_1362	蒲公英领域[3]
TalentSkillData_Desc_1362	在蒲公英之风中，敌人移动速度和攻击速度降低25%，风元素抗性降低60%。
TalentSkillData_Name_1370	眷顾万民的狮之牙[1]
TalentSkillData_Desc_1370	蒲公英之风中的友军单位与角色获得风之守护，减少12%所受伤害。离开蒲公英之风后，风之守护会在承受3次攻击或10秒后消失。
TalentSkillData_Name_1371	眷顾万民的狮之牙[2]
TalentSkillData_Desc_1371	蒲公英之风中的友军单位与角色获得风之守护，减少24%所受伤害。离开蒲公英之风后，风之守护会在承受3次攻击或10秒后消失。
TalentSkillData_Name_1372	眷顾万民的狮之牙[3]
TalentSkillData_Desc_1372	蒲公英之风中的友军单位与角色获得风之守护，减少36%所受伤害。离开蒲公英之风后，风之守护会在承受3次攻击或10秒后消失。
AvatarData_Desc_10000003	蒙德西风骑士团的代理团长。她是引领着众人的风，是个十分可靠的人。
AvatarData_Name_10000005	旅行者
AvatarSkillData_Name_10054	#$#主角五连击
AvatarSkillData_Desc_10054	#$#单手剑五连击
AvatarSkillData_Name_10067	风涡剑
AvatarSkillData_Desc_10067	和派蒙讨论过如何握住无形的风。\n在身前凝聚风的力量，造成持续切割敌人的风球，持续造成风属性伤害。\n风球爆裂时，造成一次强力的风属性伤害，并击退范围内的敌人。\n长按时，风球的伤害和范围会随时间提升，并在爆裂时造成更强的伤害和击退效果，最多持续1.6秒。\n若风球接触到水/火/冰/雷元素，则获得对应属性，造成对应属性的附加伤害。这种转化仅发生一次。\n\n基础持续伤害：每0.25秒25%攻击力\n最大持续伤害：每0.25秒45%攻击力\n基础爆裂伤害：240%攻击力\n最大爆裂伤害：300%攻击力\n风球基础范围：1.7米\n风球最大范围：3米\n基础冷却时间：5秒\n最大蓄力冷却时间：8秒\n元素类型：风
AvatarSkillData_Name_10068	风息激荡
AvatarSkillData_Desc_10068	和派蒙一起研究过蝴蝶的振翅。\n在前方唤出一个持续前进的龙卷风，将沿途的物体与敌人卷入，对其施加受困状态，并持续造成风元素伤害。\n若行进途中接触到水/火/冰/雷元素，则获得对应属性，造成对应属性的附加伤害。这种转化仅发生一次。\n\n技能伤害：每0.5秒80%攻击力\n影响范围：2.5米\n移动速度：每秒4.5米\n持续时间：6秒\n冷却时间：25秒\n元素能量：60\n元素类型：风
AvatarSkillData_Name_10077	#$#主角岩属性-崩玉
AvatarSkillData_Desc_10077	#$#
AvatarSkillData_Name_10078	#$#主角岩属性-岩潮
AvatarSkillData_Desc_10078	#$#
TalentSkillData_Name_1481	旅者之风[1]
TalentSkillData_Desc_1481	队伍中所有角色的生命值上限提高6%，风元素抗性提升6%。
TalentSkillData_Name_1482	旅者之风[2]
TalentSkillData_Desc_1482	队伍中所有角色的生命值上限提高9%，风元素抗性提高9%。
TalentSkillData_Name_1483	旅者之风[3]
TalentSkillData_Desc_1483	队伍中所有角色的生命值上限提高12%，风元素抗性提高12%。
TalentSkillData_Name_1484	旅者之风[4]
TalentSkillData_Desc_1484	队伍中所有角色的生命值上限提高15%，风元素抗性提高15%。
TalentSkillData_Name_1491	高扬之风[1]
TalentSkillData_Desc_1491	冲刺时的移动速度提高15%。
TalentSkillData_Name_1492	高扬之风[2]
TalentSkillData_Desc_1492	冲刺时的移动速度提高30%。
TalentSkillData_Name_1493	高扬之风[3]
TalentSkillData_Desc_1493	冲刺时的移动速度提高45%。
TalentSkillData_Name_1501	天地之风[1]
TalentSkillData_Desc_1501	风息激荡造成的伤害提高8%。
TalentSkillData_Name_1502	天地之风[2]
TalentSkillData_Desc_1502	风息激荡造成的伤害提高14%。
TalentSkillData_Name_1503	天地之风[3]
TalentSkillData_Desc_1503	风息激荡造成的伤害提高20%。
TalentSkillData_Name_1511	群星之风[1]
TalentSkillData_Desc_1511	风涡剑造成的伤害提高6%。
TalentSkillData_Name_1512	群星之风[2]
TalentSkillData_Desc_1512	风涡剑造成的伤害提高12%。
TalentSkillData_Name_1513	群星之风[3]
TalentSkillData_Desc_1513	风涡剑造成的伤害提高20%。
TalentSkillData_Name_1521	裂空的疾风[1]
TalentSkillData_Desc_1521	普通攻击的最后一击有60%概率打出一道风刃，对沿途敌人造成等同于40%攻击力的风属性伤害。
TalentSkillData_Name_1522	裂空的疾风[2]
TalentSkillData_Desc_1522	普通攻击的最后一击有80%概率打出一道风刃，对沿途敌人造成等同于60%攻击力的风属性伤害。
TalentSkillData_Name_1523	裂空的疾风[3]
TalentSkillData_Desc_1523	普通攻击的最后一击有100%概率打出一道风刃，对沿途敌人造成等同于80%攻击力的风属性伤害。
TalentSkillData_Name_1531	革新的旋风[1]
TalentSkillData_Desc_1531	元素充能效率提升16%。
TalentSkillData_Name_1532	革新的旋风[2]
TalentSkillData_Desc_1532	元素充能效率提升25%。
TalentSkillData_Name_1533	革新的旋风[3]
TalentSkillData_Desc_1533	元素充能效率提升33%。
TalentSkillData_Name_1541	回转的怒风[1]
TalentSkillData_Desc_1541	风涡剑长按超过1秒后，可吸引周围5米内的敌人，造成的伤害提高10%。
TalentSkillData_Name_1542	回转的怒风[2]
TalentSkillData_Desc_1542	风涡剑长按超过1秒后，可吸引周围5米内的敌人，造成的伤害提高20%。
TalentSkillData_Name_1543	回转的怒风[3]
TalentSkillData_Desc_1543	风涡剑始终可吸引周围5米内的敌人，造成的伤害提高30%。
TalentSkillData_Name_1551	剑脊的苍风[1]
TalentSkillData_Desc_1551	普通攻击的暴击率提高4%，暴击伤害提高20%。
TalentSkillData_Name_1552	剑脊的苍风[2]
TalentSkillData_Desc_1552	普通攻击的暴击率提高8%，暴击伤害提高40%。
TalentSkillData_Name_1553	剑脊的苍风[3]
TalentSkillData_Desc_1553	普通攻击的暴击率提高12%，暴击伤害提高60%。
TalentSkillData_Name_1641	莫纳卡之隐忍[1]
TalentSkillData_Desc_1641	全队角色生命值上限提升6%，岩元素抗性提升10%
TalentSkillData_Name_1642	莫纳卡之隐忍[2]
TalentSkillData_Desc_1642	全队角色生命值上限提升9%，岩元素抗性提升20%
TalentSkillData_Name_1643	莫纳卡之隐忍[3]
TalentSkillData_Desc_1643	全队角色生命值上限提升12%，岩元素抗性提升30%
TalentSkillData_Name_1644	莫纳卡之隐忍[4]
TalentSkillData_Desc_1644	全队角色生命值上限提升15%，岩元素抗性提升40%
TalentSkillData_Name_1651	大地赞颂[1]
TalentSkillData_Desc_1651	璃月尘·岩潮范围内的抗打断能力略微提高，暴击率提高5%
TalentSkillData_Name_1652	大地赞颂[2]
TalentSkillData_Desc_1652	璃月尘·岩潮范围内抗打断能力显著提高，暴击率提高10%
TalentSkillData_Name_1653	大地赞颂[3]
TalentSkillData_Desc_1653	璃月尘·岩潮范围内抗打断能力大幅提高，暴击率提高15%
TalentSkillData_Name_1661	不稳定源质[1]
TalentSkillData_Desc_1661	破岩樁·崩玉在持续时间结束后会再引爆一次，造成生成时30%的岩元素爆炸伤害
TalentSkillData_Name_1662	不稳定源质[2]
TalentSkillData_Desc_1662	破岩樁·崩玉在持续时间结束后会再引爆一次，造成生成时50%的岩元素爆炸伤害
TalentSkillData_Name_1663	不稳定源质[3]
TalentSkillData_Desc_1663	破岩樁·崩玉在持续时间结束后会再引爆一次，造成生成时100%的岩元素爆炸伤害
TalentSkillData_Name_1671	登山家[1]
TalentSkillData_Desc_1671	攀爬时的体力消耗降低8%
TalentSkillData_Name_1672	登山家[2]
TalentSkillData_Desc_1672	攀爬时的体力消耗降低12%
TalentSkillData_Name_1673	登山家[3]
TalentSkillData_Desc_1673	攀爬时的体力消耗降低20%
TalentSkillData_Name_1681	黄金体验[1]
TalentSkillData_Desc_1681	破岩樁·崩玉的宝石冲击的岩元素伤害提高10%
TalentSkillData_Name_1682	黄金体验[2]
TalentSkillData_Desc_1682	破岩樁·崩玉的宝石冲击的岩元素伤害提高18%
TalentSkillData_Name_1683	黄金体验[3]
TalentSkillData_Desc_1683	破岩樁·崩玉的宝石冲击的岩元素伤害提高30%
TalentSkillData_Name_1691	星屑回归[1]
TalentSkillData_Desc_1691	璃月尘·岩潮的地震波每击中一名敌人，恢复自身1.5点能量，最多7.5点。
TalentSkillData_Name_1692	星屑回归[2]
TalentSkillData_Desc_1692	璃月尘·岩潮的地震波每击中一名敌人，恢复自身3点能量，最多15点。
TalentSkillData_Name_1693	星屑回归[3]
TalentSkillData_Desc_1693	璃月尘·岩潮的地震波每击中一名敌人，恢复自身5点能量，最多25点。
TalentSkillData_Name_1701	水晶之壁[1]
TalentSkillData_Desc_1701	璃月尘·岩潮的岩壁持续时间延长1秒，冲击波造成的岩元素伤害提升5%
TalentSkillData_Name_1702	水晶之壁[2]
TalentSkillData_Desc_1702	璃月尘·岩潮的岩壁持续时间延长2秒，冲击波造成的岩元素伤害提升10%
TalentSkillData_Name_1703	水晶之壁[3]
TalentSkillData_Desc_1703	璃月尘·岩潮的岩壁持续时间延长4秒，冲击波造成的岩元素伤害提升20%
TalentSkillData_Name_1711	崩击[1]
TalentSkillData_Desc_1711	普攻第五击有15%概率触发岩崩，造成15%攻击力的岩属性范围钝击伤害
TalentSkillData_Name_1712	崩击[2]
TalentSkillData_Desc_1712	普攻第五击有25%概率触发岩崩，造成15%攻击力的岩属性范围钝击伤害
TalentSkillData_Name_1713	崩击[3]
TalentSkillData_Desc_1713	普攻第五击有35%概率触发岩崩，造成25%攻击力的岩属性范围钝击伤害
AvatarData_Desc_10000005	
AvatarData_Name_10000006	丽莎
AvatarSkillData_Name_10060	#$#普攻
AvatarSkillData_Desc_10060	#$#
AvatarSkillData_Name_10061	苍雷
AvatarSkillData_Desc_10061	雷电的颜色就是蔷薇魔女的颜色。\n点按：放出能自行索敌的球形闪电。命中后，对目标造成雷属性伤害，并对目标及其周围的敌人施加引雷效果，至多能叠加3层。\n长按：短暂咏唱后，召唤雷电从天而降，对附近的所有敌人造成雷属性伤害。若敌人处在引雷状态下，则清除引雷的效果，并依据层数造成额外的雷属性伤害。\n\n点按：\n技能伤害：120%攻击力\n影响范围：2米\n持续时间：15秒\n元素类型：雷\n冷却时间：1秒\n\n长按：\n基础伤害：450%攻击力\n引雷状态额外伤害：\n一层：140%攻击力\n二层：270%攻击力\n三层：450%攻击力\n影响范围：10米\n冷却时间：16秒\n元素类型：雷
AvatarSkillData_Name_10062	蔷薇的雷光
AvatarSkillData_Desc_10062	这朵蔷薇固然美丽，却也有着致命的刺。\n召唤出蔷薇雷光，释放强大的雷电之力，击退周围的敌人并造成雷属性伤害。\n在存在期间内，蔷薇雷光会持续放电攻击进入攻击范围的敌人，造成雷属性伤害。\n\n攻击伤害：每次50.9%攻击力\n攻击间隔：0.5秒\n攻击范围：7米\n持续时间：15秒\n冷却时间：32秒\n元素能量：60\n元素类型：雷
TalentSkillData_Name_1100	紫电魔女[1]
TalentSkillData_Desc_1100	队伍中所有角色获得5%的雷元素伤害加成和6%的雷元素抗性提升。
TalentSkillData_Name_1101	紫电魔女[2]
TalentSkillData_Desc_1101	队伍中所有角色获得10%的雷元素伤害加成和9%的雷元素抗性提升。
TalentSkillData_Name_1102	紫电魔女[3]
TalentSkillData_Desc_1102	队伍中所有角色获得15%的雷元素伤害加成和12%的雷元素抗性提升。
TalentSkillData_Name_1103	紫电魔女[4]
TalentSkillData_Desc_1103	队伍中所有角色获得20%的雷元素伤害加成和15%的雷元素抗性提升。
TalentSkillData_Name_1104	雷光[1]
TalentSkillData_Desc_1104	重击造成的伤害提升4%，并有30%的概率为目标附加引雷效果。
TalentSkillData_Name_1105	雷光[2]
TalentSkillData_Desc_1105	重击造成的伤害提升7%，并有55%的概率为目标附加引雷效果。
TalentSkillData_Name_1106	雷光[3]
TalentSkillData_Desc_1106	重击造成的伤害提升10%，并有80%的概率为目标附加引雷效果。
TalentSkillData_Name_1107	无限的电回路[1]
TalentSkillData_Desc_1107	苍雷长按时，每个命中的敌人都会为丽莎恢复2点元素能量。
TalentSkillData_Name_1108	无限的电回路[2]
TalentSkillData_Desc_1108	苍雷长按时，每个命中的敌人都会为丽莎恢复4点元素能量。
TalentSkillData_Name_1109	无限的电回路[3]
TalentSkillData_Desc_1109	苍雷长按时，每个命中的敌人都会为丽莎恢复6点元素能量。
TalentSkillData_Name_1110	电光灵动[1]
TalentSkillData_Desc_1110	普通攻击造成的伤害提高8%，并能击退处于引雷效果下的敌人。
TalentSkillData_Name_1111	电光灵动[2]
TalentSkillData_Desc_1111	普通攻击造成的伤害提高14%，并能击退处于引雷效果下的敌人。
TalentSkillData_Name_1112	电光灵动[3]
TalentSkillData_Desc_1112	普通攻击造成的伤害提高20%，并能击退处于引雷效果下的敌人。
TalentSkillData_Name_1113	超导态的降雷[1]
TalentSkillData_Desc_1113	苍雷长按造成的伤害提高8%。
TalentSkillData_Name_1114	超导态的降雷[2]
TalentSkillData_Desc_1114	苍雷长按造成的伤害提高16%。
TalentSkillData_Name_1115	超导态的降雷[3]
TalentSkillData_Desc_1115	苍雷长按造成的伤害提高24%。
TalentSkillData_Name_1116	超导态的降雷[4]
TalentSkillData_Desc_1116	苍雷长按造成的伤害提高32%。
TalentSkillData_Name_1117	空间电势的结界[1]
TalentSkillData_Desc_1117	蔷薇的雷光施放时，会对周围的敌人施加易伤效果，使其受到的伤害提高30%，持续6秒。
TalentSkillData_Name_1118	空间电势的结界[2]
TalentSkillData_Desc_1118	蔷薇的雷光施放时，会对周围的敌人施加易伤效果，使其受到的伤害提高40%，持续8秒。
TalentSkillData_Name_1119	空间电势的结界[3]
TalentSkillData_Desc_1119	蔷薇的雷光施放时，会对周围的敌人施加易伤效果，使其受到的伤害提高50%，持续10秒。
TalentSkillData_Name_1120	谐振的雷光[1]
TalentSkillData_Desc_1120	蔷薇的雷光放电攻击造成的伤害提升8%。
TalentSkillData_Name_1121	谐振的雷光[2]
TalentSkillData_Desc_1121	蔷薇的雷光放电攻击造成的伤害提升16%。
TalentSkillData_Name_1122	谐振的雷光[3]
TalentSkillData_Desc_1122	蔷薇的雷光放电攻击造成的伤害提升24%。
TalentSkillData_Name_1123	谐振的雷光[4]
TalentSkillData_Desc_1123	蔷薇的雷光放电攻击造成的伤害提升32%。
TalentSkillData_Name_1124	电浆暴雨[1]
TalentSkillData_Desc_1124	苍雷的球形闪电造成的伤害提高15%。
TalentSkillData_Name_1125	电浆暴雨[2]
TalentSkillData_Desc_1125	苍雷的球形闪电造成的伤害提高30%，并使引雷状态的施加范围扩大100%。
AvatarData_Desc_10000006	蒙德城西风骑士团的图书管理员。看到她使用雷电作战的机会不多。
AvatarData_Name_10000007	旅行者
AvatarData_Desc_10000007	
AvatarData_Name_10000014	芭芭拉
AvatarSkillData_Name_10070	#$#普攻
AvatarSkillData_Desc_10070	#$#
AvatarSkillData_Name_10071	演唱，开始♪
AvatarSkillData_Desc_10071	芭芭拉的音乐就是治疗大家的魔法。\n以自身为中心，唤出跃动的水珠，对周围的敌人造成水属性伤害，并施加潮湿状态。\n短暂的间隔后，水珠会转为持续治疗的歌声之环，为其中的角色持续恢复生命值，并对触及的敌人施加潮湿状态。\n\n技能伤害：60%攻击力\n影响范围：2米\n生命值恢复：每1.5秒70%攻击力\n持续时间：15秒\n冷却时间：20秒\n元素类型：水
AvatarSkillData_Name_10072	闪耀奇迹♪
AvatarSkillData_Desc_10072	治愈大家的心就是芭芭拉战斗与歌唱的力量。\n为范围内的友军和队伍中所有角色恢复大量生命值。\n\n生命值恢复：900%攻击力\n冷却时间：40秒\n元素能量：90\n元素类型：水
TalentSkillData_Name_1560	光辉的季节[1]
TalentSkillData_Desc_1560	队伍中所有角色受治疗加成提高10%。
TalentSkillData_Name_1561	光辉的季节[2]
TalentSkillData_Desc_1561	队伍中所有角色受治疗加成提高20%。
TalentSkillData_Name_1562	光辉的季节[3]
TalentSkillData_Desc_1562	队伍中所有角色受治疗加成提高30%。
TalentSkillData_Name_1570	明日之星[1]
TalentSkillData_Desc_1570	重击的体力消耗降低20%。
TalentSkillData_Name_1571	明日之星[2]
TalentSkillData_Desc_1571	重击的体力消耗降低30%。
TalentSkillData_Name_1572	明日之星[3]
TalentSkillData_Desc_1572	重击的体力消耗降低40%。
TalentSkillData_Name_1580	心之旋律[1]
TalentSkillData_Desc_1580	在演唱，开始♪的歌声之环持续期间内，体力消耗降低5%。歌声之环的治疗效果提高5%。
TalentSkillData_Name_1581	心之旋律[2]
TalentSkillData_Desc_1581	在演唱，开始♪的歌声之环持续期间内，体力消耗降低10%。歌声之环的治疗效果提高10%。
TalentSkillData_Name_1582	心之旋律[3]
TalentSkillData_Desc_1582	在演唱，开始♪的歌声之环持续期间内，体力消耗降低15%。歌声之环的治疗效果提高15%。
TalentSkillData_Name_1583	心之旋律[4]
TalentSkillData_Desc_1583	在演唱，开始♪的歌声之环持续期间内，体力消耗降低20%。歌声之环的治疗效果提高20%。
TalentSkillData_Name_1590	彩色歌谣[1]
TalentSkillData_Desc_1590	每20秒自动恢复1点元素能量。此外，闪耀奇迹♪的冷却时间降低5%。
TalentSkillData_Name_1591	彩色歌谣[2]
TalentSkillData_Desc_1591	每20秒自动恢复2点元素能量。此外，闪耀奇迹♪的冷却时间降低10%。
TalentSkillData_Name_1592	彩色歌谣[3]
TalentSkillData_Desc_1592	每20秒自动恢复4点元素能量。此外，闪耀奇迹♪的冷却时间降低15%。
TalentSkillData_Name_1600	元气迸发[1]
TalentSkillData_Desc_1600	演唱，开始♪的歌声之环会提升全体角色生命值上限2%，持续15秒，恢复对应的生命值，同时治疗5米范围内的友军。
TalentSkillData_Name_1601	元气迸发[2]
