ID	Prefab路径	默认阵营	类型	JSON名称	能否移动	是否有音响	是否能装备	能否交互	视距等级	标签	客户端脚本	ItemJSON名称	ItemPrefab路径	雷达提示类型	Name
40100001	ART/Others/Bullet/Bullet_Arrow	1001	3	Test_Arrow	1	1				item		Default_Item			GadgetData_Name_40100001
40100006	ART/Others/Bullet/Bullet_ArrowAiming	1001	3	Test_ArrowAiming	1	1				item		Default_Item			GadgetData_Name_40100006
40100013	ART/Others/Bullet/Bullet_Gear_Elec_Shoot	4001	3	Gear_ElectricBall	1					item		Default_Item			GadgetData_Name_40100013
40100200	ART/Others/SceneObj/SceneObj_RoomDoorTest	1001	19	RoomDoor				1		item		Default_Item			GadgetData_Name_40100200
40100201	ART/Stages/Indoor/Mengde/Props/Indoor_MdProps_Knight_Door01_Lod0	1001	19	RoomDoor				1		item		Default_Item			GadgetData_Name_40100201
40200001	ART/Effect/SceneInteractive/Eff_WindField_Vertical	1001	23	AirflowField						item		Default_Item			GadgetData_Name_40200001
40200002	ART/Effect/SceneInteractive/Eff_WindField_Horizontal_01	1001	23							item		Default_Item			GadgetData_Name_40200002
40200003	ART/Others/Gadget/Gadget_SpeedupField	1001	24	SpeedupField						item		Default_Item			GadgetData_Name_40200003
40200008	ART/Effect/SceneInteractive/Eff_WindField_FireGrass	1001	23							item		Default_Item			GadgetData_Name_40200008
40200020	ART/Effect/SceneInteractive/Eff_WindField_Vertical_Feather_01	1001	23	AirflowFieldBlue						item		Default_Item			GadgetData_Name_40200020
40210006	ART/Others/SceneObj/SceneObj_Gear_Shooter	5001	19	DragonNest_Tornado_Controller					1						GadgetData_Name_40210006
40210007	ART/Others/SceneObj/SceneObj_Test_StrongWindSafeRegion	5001	19	DragonNest_StrongWindSafeRegion						item		Default_Item			GadgetData_Name_40210007
41002001	ART/Others/Bullet/Bullet_Windmill	1001	18	FrozenWindmill	1					item		Default_Item			GadgetData_Name_41002001
41002002	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	IceSpine_Large						item		Default_Item			GadgetData_Name_41002002
41002003		1001	18	Frozen_Butterfly_Area	1	1				item		Default_Item			GadgetData_Name_41002003
41002004	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	Frozen_Butterfly_Area_Material		1				item		Default_Item			GadgetData_Name_41002004
41003001	ART/Others/SkillObj/SkillObj_WoodSpike	1001	18	WoodSpikeField						item		Default_Item			GadgetData_Name_41003001
41003002	ART/Others/SkillObj/SkillObj_WoodSpike	1001	18	HealingSeal						item		Default_Item			GadgetData_Name_41003002
41003003	ART/Others/SkillObj/SkillObj_WoodWall	1001	18	WoodWall						item		Default_Item			GadgetData_Name_41003003
41003004	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	DandelionWind_1						item		Default_Item			GadgetData_Name_41003004
41003005	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	DandelionWind_2						item		Default_Item			GadgetData_Name_41003005
41005001	ART/Others/Bullet/Bullet_WindBreathe_Tornado	1001	3	WindBreathe_Tornado	1					item		Default_Item			GadgetData_Name_41005001
41005002	ART/Others/Bullet/Bullet_Arashi	1001	3	Player_Wind_Arashi	1					item		Default_Item			GadgetData_Name_41005002
41005003	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	Hogyoku_Base						item		Default_Item			GadgetData_Name_41005003
41005004	ART/Others/SkillObj/SkillObj_Hogyoku	1001	18	Hogyoku_Barrier						item		Default_Item			GadgetData_Name_41005004
41005005	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	RockTide						item		Default_Item			GadgetData_Name_41005005
41005006	ART/Others/SkillObj/SkillObj_RockTide_Barrier	1001	18	RockTide_Barrier						item		Default_Item			GadgetData_Name_41005006
41005007	ART/Others/Bullet/Bullet_PlayerBoy_ExtraAttack_Wave	1001	3	PlayerBoy_ExtraAttack_Wave	1	1				item		Default_Item			GadgetData_Name_41005007
41006001	ART/Others/Bullet/Bullet_PierceLightning	1001	18	FrozenWindmill	1					item		Default_Item			GadgetData_Name_41006001
41006002	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	3	LightningBolt	1					item		Default_Item			GadgetData_Name_41006002
41006003	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	18	LightningSpear	1					item		Default_Item			GadgetData_Name_41006003
41006004	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	18	LightningSpear_1	1					item		Default_Item			GadgetData_Name_41006004
41006005	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	18	LightningSpear_2	1					item		Default_Item			GadgetData_Name_41006005
41006006	ART/Others/Gadget/Gadget_DropItem_HP	1001	18	ConductiveField						item		Default_Item			GadgetData_Name_41006006
41006007	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	18	FilckerWave	1					item		Default_Item			GadgetData_Name_41006007
41006008	ART/Others/Gadget/Gadget_DropItem_HP	1001	18	StaticElecField						item		Default_Item			GadgetData_Name_41006008
41006009	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	3	FlickerWave	1					item		Default_Item			GadgetData_Name_41006009
41006010	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	18	Lisa_Attack01	1					item		Default_Item			GadgetData_Name_41006010
41006011	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	18	Lisa_Attack02	1					item		Default_Item			GadgetData_Name_41006011
41006012	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	18	Lisa_Attack03	1					item		Default_Item			GadgetData_Name_41006012
41006013	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	PierceLightning_Ball						item		Default_Item			GadgetData_Name_41006013
41006014	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	3	PhantomSword1	1					item		Default_Item			GadgetData_Name_41006014
41006015	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	3	PhantomSword2	1					item		Default_Item			GadgetData_Name_41006015
41006016	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	3	PhantomSword3	1					item		Default_Item			GadgetData_Name_41006016
41006017	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	3	PhantomSword4	1					item		Default_Item			GadgetData_Name_41006017
41006018	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	3	PhantomSword5	1					item		Default_Item			GadgetData_Name_41006018
41006019	ART/Others/Bullet/Bullet_LightningBoltSpear	1001	3	PhantomSword6	1					item		Default_Item			GadgetData_Name_41006019
41014001	ART/Others/Bullet/Bullet_Barbara_NormalAttack	1001	18	Barbara_Attack01	1					item		Default_Item			GadgetData_Name_41014001
41014002	ART/Others/Bullet/Bullet_Barbara_NormalAttack	1001	18	Barbara_Attack02	1					item		Default_Item			GadgetData_Name_41014002
41014003	ART/Others/Bullet/Bullet_Barbara_NormalAttack	1001	18	Barbara_Attack03	1					item		Default_Item			GadgetData_Name_41014003
41014004	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	Barbara_WetShiled	1					item		Default_Item			GadgetData_Name_41014004
41014005	ART/Others/Bullet/Bullet_Wetshiled	1001	3	Eff_WetShiled	1					item		Default_Item			GadgetData_Name_41014005
41015001	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	FrozenField						item		Default_Item			GadgetData_Name_41015001
41015002	ART/Others/Bullet/Bullet_IceShieldImpact	1001	3	IceShieldImpact_L	1					item		Default_Item			GadgetData_Name_41015002
41015003	ART/Others/Bullet/Bullet_IceShieldImpact	1001	3	IceShieldImpact_R	1					item		Default_Item			GadgetData_Name_41015003
41015004	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	FrozenTrap_BS	1					item		Default_Item			GadgetData_Name_41015004
41015005	ART/Others/SkillObj/SkillObj_FrozenTrap	1001	3	FrozenTrap	1					item		Default_Item			GadgetData_Name_41015005
41015006	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	FrozenTrap_Pre						item		Default_Item			GadgetData_Name_41015006
41015007	ART/Others/SkillObj/SkillObj_FrozenTrap	1001	3	FrozenTrap_2	1					item		Default_Item			GadgetData_Name_41015007
41015008	ART/Others/SkillObj/SkillObj_FrozenTrap_Fuse	1001	18	FrozenTrap_Fuse_6	1					item		Default_Item			GadgetData_Name_41015008
41016001	ART/Others/Bullet/Bullet_FireCross	1001	3	Diluc_FireCross	1					item		Default_Item			GadgetData_Name_41016001
41016002	ART/Others/Bullet/Bullet_FireCross	1001	3	Diluc_FireCross1	1					item		Default_Item			GadgetData_Name_41016002
41016003	ART/Others/Bullet/Bullet_FireCross	1001	3	Diluc_FireCross2	1					item		Default_Item			GadgetData_Name_41016003
41016004	ART/Others/Bullet/Bullet_FireCross	1001	3	Diluc_FireCross3	1					item		Default_Item			GadgetData_Name_41016004
41021001	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	ArrowRainField						item		Default_Item			GadgetData_Name_41021001
41021002	ART/Others/SkillObj/SkillObj_Dummy	1001	18	Dummy	1	1				item		Default_Item			GadgetData_Name_41021002
41021003	ART/Others/SkillObj/SkillObj_Dummy_Throw	1001	18	Dummy_Throw	1	1				item		Default_Item			GadgetData_Name_41021003
41021004	ART/Others/SkillObj/SkillObj_Dummy_Throw	1001	18	Dummy_Throw_7M	1	1				item		Default_Item			GadgetData_Name_41021004
41021005	ART/Others/SkillObj/SkillObj_Dummy_Throw	1001	18	Dummy_Throw_4M	1	1				item		Default_Item			GadgetData_Name_41021005
41021006	ART/Others/SkillObj/SkillObj_Dummy_Throw	1001	18	Dummy_Throw_Short	1	1				item		Default_Item			GadgetData_Name_41021006
41021007	ART/Others/Bullet/Bullet_Arrow	1001	3	Double_ArrowAiming	1	1				item		Default_Item			GadgetData_Name_41021007
41021008	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	Dummy_ElementBall	1	1				item		Default_Item			GadgetData_Name_41021008
41021009	ART/Others/Bullet/Bullet_Arrow	1001	3	Ambor_Arrow_01	1	1				item		Default_Item			GadgetData_Name_41021009
41021010	ART/Others/Bullet/Bullet_Arrow	1001	3	Ambor_Arrow_02	1	1				item		Default_Item			GadgetData_Name_41021010
41021011	ART/Others/Bullet/Bullet_Arrow	1001	3	Ambor_Arrow_03	1	1				item		Default_Item			GadgetData_Name_41021011
41021012	ART/Others/Bullet/Bullet_Arrow	1001	3	Ambor_Arrow_04	1	1				item		Default_Item			GadgetData_Name_41021012
41021013	ART/Others/Bullet/Bullet_Arrow	1001	3	Ambor_Arrow_05	1	1				item		Default_Item			GadgetData_Name_41021013
41022001	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	3	Hurricane_Arrow						item		Default_Item			GadgetData_Name_41022001
41022002	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	Venti_WindBlade						item		Default_Item			GadgetData_Name_41022002
41022003	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	Venti_WindBlade_Land						item		Default_Item			GadgetData_Name_41022003
41022004	ART/Others/Bullet/Bullet_Venti_ArrowAiming	1001	3	AimingArrow_Wind	1	1				item		Default_Item			GadgetData_Name_41022004
41022005	ART/Others/Bullet/Bullet_ArrowAiming	1001	3	AimingArrow_WithoutWind	1	1				item		Default_Item			GadgetData_Name_41022005
41022006	ART/Others/Bullet/Bullet_Venti_ArrowAiming	1001	3	Venti_Talent_AimingArrow_Wind	1	1				item		Default_Item			GadgetData_Name_41022006
41022007	ART/Others/Bullet/Bullet_ArrowAiming	1001	3	Venti_Talent_AimingArrow_WithoutWind	1	1				item		Default_Item			GadgetData_Name_41022007
41022008	ART/Others/Bullet/Bullet_Arrow	1001	3	Venti_Arrow_01	1	1				item		Default_Item			GadgetData_Name_41022008
41022009	ART/Others/Bullet/Bullet_Arrow	1001	3	Venti_Arrow_02	1	1				item		Default_Item			GadgetData_Name_41022009
41022010	ART/Others/Bullet/Bullet_Arrow	1001	3	Venti_Arrow_03	1	1				item		Default_Item			GadgetData_Name_41022010
41022011	ART/Others/Bullet/Bullet_Arrow	1001	3	Venti_Arrow_04	1	1				item		Default_Item			GadgetData_Name_41022011
41022012	ART/Others/Bullet/Bullet_Arrow	1001	3	Venti_Arrow_05	1	1				item		Default_Item			GadgetData_Name_41022012
41022013	ART/Others/Bullet/Bullet_Arrow	1001	3	Venti_Arrow_06	1	1				item		Default_Item			GadgetData_Name_41022013
41023001	ART/Others/Bullet/Bullet_PlayerBoy_ExtraAttack_Wave	1001	3	Xiangling_ExtraAttack_Bullet	1	1				item		Default_Item			GadgetData_Name_41023001
41023002	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	Xiangling_Panda1	1	1				item		Default_Item			GadgetData_Name_41023002
41023003	ART/Others/SkillObj/SkillObj_Panda_Pepper	1001	18	Xiangling_Panda_Pepper	1	1				item		Default_Item			GadgetData_Name_41023003
41023004	ART/Others/Bullet/Bullet_FireCircle	1001	18	Xiangling_FireCircle	1	1				item		Default_Item			GadgetData_Name_41023004
41023011	ART/Others/SkillObj/SkillObj_Panda	1001	18	Xiangling_Panda	1	1				item		Default_Item			GadgetData_Name_41023011
41024001	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	3	Thunder_Chain1	1					item		Default_Item			GadgetData_Name_41024001
41024002	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	3	Thunder_Chain2	1					item		Default_Item			GadgetData_Name_41024002
41024003	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	3	Thunder_Chain3	1					item		Default_Item			GadgetData_Name_41024003
41024011	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	Beidou_Thunder						item		Default_Item			GadgetData_Name_41024011
41024012	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	Beidou_Thunder1						item		Default_Item			GadgetData_Name_41024012
41025001	ART/Others/Bullet/Bullet_IceVirus	1001	3	IceVirus	1	1				item		Default_Item			GadgetData_Name_41025001
41028001	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	18	Pole_Attack						item		Default_Item			GadgetData_Name_41028001
42001001	ART/Others/Bullet/Bullet_ThrowBomb	4001	19	Fire_Bomb_01			1			item		Default_Item			GadgetData_Name_42001001
42001002	ART/Others/Bullet/Bullet_Slime_ThrowObject	4001	3	Slime_RockThrow	1					item		Default_Item			GadgetData_Name_42001002
42001003	ART/Others/Bullet/Bullet_Abyss_Bubble_Missile	4001	3	Slime_Bubble	1					item		Default_Item			GadgetData_Name_42001003
42001004	ART/Others/Bullet/Bullet_Slime_ThrowObject	4001	3	Slime_IceCone	1					item		Default_Item			GadgetData_Name_42001004
42001005	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	19	Slime_IceFog						item		Default_Item			GadgetData_Name_42001005
42001006	ART/Others/Bullet/Bullet_Slime_ThrowObject	4001	3	Slime_Current	1					item		Default_Item			GadgetData_Name_42001006
42001007	ART/Others/Bullet/Bullet_Slime_ThrowObject	4001	3	Slime_AirAtk	1					item		Default_Item			GadgetData_Name_42001007
42001008	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	19	Slime_WindZone_02_DieInAir						item		Default_Item			GadgetData_Name_42001008
42001009	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	19	Slime_WindZone_03_DieInAir						item		Default_Item			GadgetData_Name_42001009
42001010	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	19	Slime_WindZone_02						item		Default_Item			GadgetData_Name_42001010
42001011	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	19	Slime_WindZone_03						item		Default_Item			GadgetData_Name_42001011
42001012	ART/Others/Bullet/Bullet_Slime_ThrowObject	4001	3	Slime_Seed	1					item		Default_Item			GadgetData_Name_42001012
42001013	ART/Others/Bullet/Bullet_Slime_ThrowObject	4001	3	Slime_SeedAtk	1					item		Default_Item			GadgetData_Name_42001013
42001014	ART/Others/Bullet/Bullet_Slime_GrassSeed	4001	19	Slime_SeedGrow						item		Default_Item			GadgetData_Name_42001014
42001015	ART/Others/Bullet/Bullet_Slime_GrassSeed	4001	3	Slime_SeedFloat	1					item		Default_Item			GadgetData_Name_42001015
42001016	ART/Effect/Skill/Monster/Monster_Slime/Eff_Monster_Slime_Wind_Airflow	1001	23	Slime_Airflow						item		Default_Item			GadgetData_Name_42001016
42001017	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	19	Slime_FireTrail						item		Default_Item			GadgetData_Name_42001017
42001018	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	19	Slime_SelfExplosion_01						item		Default_Item			GadgetData_Name_42001018
42001019	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	19	Slime_SelfExplosion_02						item		Default_Item			GadgetData_Name_42001019
42001020	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	19	Slime_SelfExplosion_03						item		Default_Item			GadgetData_Name_42001020
42002001	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	19	Elemental_AirflowField						item		Default_Item			GadgetData_Name_42002001
42002002	ART/Others/SkillObj/SkillObj_EarthWrath	4001	19	Elemental_EarthWrath						item		Default_Item			GadgetData_Name_42002002
42002003	ART/Effect/Skill/Monster/Monster_Elemental/Eff_Monster_Elemental_Wind_EarthWrath_Airflow	1001	23	Elemental_Airflow						item		Default_Item			GadgetData_Name_42002003
42101001	ART/Others/Bullet/Bullet_ThrowClub	4001	19	Test_ThrowClub	1					item		Default_Item			GadgetData_Name_42101001
42101002	ART/Others/Bullet/Bullet_PlantThorns	4001	3	PlantThorns	1					item		Default_Item			GadgetData_Name_42101002
42101003	ART/Others/Bullet/Bullet_Arrow	4001	3	Hili_Fire_Arrow	1	1				item		Default_Item			GadgetData_Name_42101003
42101004	ART/Others/Bullet/Bullet_ThrowClub_Fire	4001	19	Test_ThrowClubFire	1					item		Default_Item			GadgetData_Name_42101004
42101005	ART/Others/SkillObj/SkillObj_PlantGrasping	4001	19	PlantGrasping						item		Default_Item			GadgetData_Name_42101005
42101006	ART/Others/Bullet/Bullet_Arrow	4001	3	Test_Monster_Arrow	1	1				item		Default_Item			GadgetData_Name_42101006
42101007	ART/Others/Bullet/Bullet_Slime_ThrowObject	4001	3	Slime_FireBall	1	1				item		Default_Item			GadgetData_Name_42101007
42101008	ART/Others/SkillObj/SkillObj_PlantGrasping_Field	4001	19	PlantGrasping_Field						item		Default_Item			GadgetData_Name_42101008
42101009	ART/Others/Bullet/Bullet_Hili_Pebble	4001	3	Hili_PebbleBullet	1					item		Default_Item			GadgetData_Name_42101009
42101010	ART/Others/Bullet/Bullet_Arrow	4001	3	Hili_Ice_Arrow	1	1				item		Default_Item			GadgetData_Name_42101010
42101011	ART/Others/Bullet/Bullet_Arrow	4001	3	Hili_Electric_Arrow	1	1				item		Default_Item			GadgetData_Name_42101011
42102001	ART/Others/Bullet/Bullet_Brute_Axe_FireWave01	4001	3	Brute_Axe_FireWave01	1					item		Default_Item			GadgetData_Name_42102001
42102002	ART/Others/Bullet/Bullet_Brute_Axe_FireWave02	4001	3	Brute_Axe_FireWave02	1					item		Default_Item			GadgetData_Name_42102002
42102003	ART/Others/SkillObj/SkillObj_Monster_Brute_FireSlime_Throw	1001	3	Brute_Axe_FireSlime_Fire	1	1				item		Default_Item			GadgetData_Name_42102003
42102004	ART/Others/SkillObj/SkillObj_Monster_Brute_FireSlime_Throw	1001	3	Brute_Axe_FireSlime_None	1	1				item		Default_Item			GadgetData_Name_42102004
42102005	ART/Others/SkillObj/SkillObj_Monster_Brute_GrassSlime_Throw	1001	3	Brute_Shield_GrassSlime	1	1				item		Default_Item			GadgetData_Name_42102005
42103001	ART/Others/Bullet/Bullet_Shaman_Water_ThrowObject	4001	3	Shaman_WaterStream	1					item		Default_Item			GadgetData_Name_42103001
42103002	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	18	Shaman_HealRain_Field						item		Default_Item			GadgetData_Name_42103002
42103003	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	19	Shaman_GrassField						item		Default_Item			GadgetData_Name_42103003
42103004	ART/Others/SkillObj/SkillObj_Shaman_GrassWall	1001	19	Shaman_GrassWall						item		Default_Item			GadgetData_Name_42103004
42103005	ART/Others/Bullet/Bullet_WindBreathe_Tornado	1001	3	Shaman_Tornado	1					item		Default_Item			GadgetData_Name_42103005
42103006	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	19	Shaman_Tornado_Position	1					item		Default_Item			GadgetData_Name_42103006
42103007	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	19	Shaman_WaterBall_Area						item		Default_Item			GadgetData_Name_42103007
42103008	ART/Others/Bullet/Bullet_Shaman_WaterBall	4001	3	Shaman_WaterBall	1					item		Default_Item			GadgetData_Name_42103008
42201001	ART/Others/Bullet/Bullet_Slime_ThrowObject	4001	3	Abyss_WaterBall	1					item		Default_Item			GadgetData_Name_42201001
42201002	ART/Others/Bullet/Bullet_Abyss_Bubble_Missile	4001	3	Abyss_Bubble_Missile	1					item		Default_Item			GadgetData_Name_42201002
42201003	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	19	Abyss_FireEnergy_Surround						item		Default_Item			GadgetData_Name_42201003
42201004	ART/Others/Bullet/Bullet_Slime_ThrowObject	4001	3	Abyss_WaterBall_Gather	1					item		Default_Item			GadgetData_Name_42201004
42201005	ART/Others/Bullet/Bullet_Abyss_Bubble_Missile	4001	3	Abyss_Bubble_Gather	1					item		Default_Item			GadgetData_Name_42201005
42201006	ART/Others/Bullet/Bullet_Abyss_Cyclone	4001	3	Abyss_Cyclone	1					item		Default_Item			GadgetData_Name_42201006
42201007	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	19	Abyss_Impulse						item		Default_Item			GadgetData_Name_42201007
42201008	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	18	Abyss_ImpulseArea						item		Default_Item			GadgetData_Name_42201008
42201009	ART/Others/Bullet/Bullet_Slime_ThrowObject	4001	3	Abyss_IceCone_01	1					item		Default_Item			GadgetData_Name_42201009
42201010	ART/Others/Bullet/Bullet_Abyss_Bubble_Missile	4001	3	Abyss_IceCone_03	1					item		Default_Item			GadgetData_Name_42201010
42201011	ART/Others/SkillObj/SkillObj_EmptyGadget	4001	19	Abyss_IceCone_Area						item		Default_Item			GadgetData_Name_42201011
42201012	ART/Others/Bullet/Bullet_Abyss_IceCone_Gather	4001	3	Abyss_IceCone_Gather_01	1					item		Default_Item			GadgetData_Name_42201012
42201013	ART/Others/Bullet/Bullet_Abyss_IceCone_Gather	4001	3	Abyss_IceCone_Gather_02	1					item		Default_Item			GadgetData_Name_42201013
42201014	ART/Others/Bullet/Bullet_Abyss_IceCone_Gather	4001	3	Abyss_IceCone_Gather_03	1					item		Default_Item			GadgetData_Name_42201014
42201015	ART/Others/Bullet/Bullet_Abyss_IceCone_Gather	4001	3	Abyss_IceCone_Gather_04	1					item		Default_Item			GadgetData_Name_42201015
42304001	ART/Others/Bullet/Bullet_Defender_Laser	4001	3	Defender_Laser	1	1				item		Default_Item			GadgetData_Name_42304001
42304002	ART/Effect/Skill/Monster/Monster_Defender/Eff_Monster_Defender_None_Whirl_WindField	1001	23	Defender_AirflowField	1					item		Default_Item			GadgetData_Name_42304002
42901001	ART/Others/SkillObj/SkillObj_EmptyGadget	1001	19	Dvalin_Trigger01	1					item		Default_Item			GadgetData_Name_42901001
42901002	ART/Others/SkillObj/SkillObj_Monster_Dvalin_AirFlowGlobal01	1001	19	Dvalin_AirFlowGlobal01	1					item		Default_Item			GadgetData_Name_42901002
42901003	ART/Others/SkillObj/SkillObj_Monster_Dvalin_WindRing01	1001	19	Dvalin_WindRing01	1					item		Default_Item			GadgetData_Name_42901003
42901004	ART/Others/Bullet/Bullet_Dvalin_S01_Bullet01	1001	19	Dvalin_S01_Bullet01	1					item		Default_Item			GadgetData_Name_42901004
42901005	ART/Others/SkillObj/SkillObj_Monster_Dvalin_Bullet01_Launcher	1001	19	Dvalin_S01_Bullet01_Launcher	1					item		Default_Item			GadgetData_Name_42901005
42901006	ART/Others/SkillObj/SkillObj_Monster_Dvalin_Bullet02_Launcher	1001	19	Dvalin_S01_Bullet02_Launcher	1					item		Default_Item			GadgetData_Name_42901006
