ID	参数类型1	TextMapContent
FIGHT_PROP_CUR_DEFENSE		TextMapData_TextMapContent_FIGHT_PROP_CUR_DEFENSE
FIGHT_PROP_CUR_SPEED		TextMapData_TextMapContent_FIGHT_PROP_CUR_SPEED
FIGHT_PROP_CUR_HP		TextMapData_TextMapContent_FIGHT_PROP_CUR_HP
PROP_MAX_STAMINA		TextMapData_TextMapContent_PROP_MAX_STAMINA
PROP_TEAM_COST		TextMapData_TextMapContent_PROP_TEAM_COST
FIGHT_REACTION_BURNING		TextMapData_TextMapContent_FIGHT_REACTION_BURNING
FIGHT_REACTION_WET		TextMapData_TextMapContent_FIGHT_REACTION_WET
FIGHT_REACTION_STEAM		TextMapData_TextMapContent_FIGHT_REACTION_STEAM
FIGHT_REACTION_GRASS		TextMapData_TextMapContent_FIGHT_REACTION_GRASS
FIGHT_REACTION_SHOCK		TextMapData_TextMapContent_FIGHT_REACTION_SHOCK
FIGHT_REACTION_FROZEN		TextMapData_TextMapContent_FIGHT_REACTION_FROZEN
FIGHT_REACTION_EXPLODE		TextMapData_TextMapContent_FIGHT_REACTION_EXPLODE
FIGHT_REACTION_MELT		TextMapData_TextMapContent_FIGHT_REACTION_MELT
FIGHT_REACTION_SWIRL		TextMapData_TextMapContent_FIGHT_REACTION_SWIRL
FIGHT_REACTION_SUPERCONDUCTOR		TextMapData_TextMapContent_FIGHT_REACTION_SUPERCONDUCTOR
EquipType		TextMapData_TextMapContent_EquipType
EQUIP_BRACER		TextMapData_TextMapContent_EQUIP_BRACER
EQUIP_DRESS		TextMapData_TextMapContent_EQUIP_DRESS
EQUIP_SHOES		TextMapData_TextMapContent_EQUIP_SHOES
EQUIP_RING		TextMapData_TextMapContent_EQUIP_RING
EQUIP_NECKLACE		TextMapData_TextMapContent_EQUIP_NECKLACE
Topic_LvUp		TextMapData_TextMapContent_Topic_LvUp
Hint_CanNotTakeOffWeapon		TextMapData_TextMapContent_Hint_CanNotTakeOffWeapon
Hint_NotEnoughLevel		TextMapData_TextMapContent_Hint_NotEnoughLevel
INFO_DANGER_AROUND		TextMapData_TextMapContent_INFO_DANGER_AROUND
INFO_TRANSPOINT_GET		TextMapData_TextMapContent_INFO_TRANSPOINT_GET
INFO_DUNGEON_WAY_POINT_GET		TextMapData_TextMapContent_INFO_DUNGEON_WAY_POINT_GET
INFO_AVATAR_DIE		TextMapData_TextMapContent_INFO_AVATAR_DIE
INFO_AVATAR_CHANGE_CD		TextMapData_TextMapContent_INFO_AVATAR_CHANGE_CD
INFO_AVATAR_CHANGE_LEVEL_FORBIDDEN		TextMapData_TextMapContent_INFO_AVATAR_CHANGE_LEVEL_FORBIDDEN
INFO_AVATAR_CHANGE_IN_PROCESS		TextMapData_TextMapContent_INFO_AVATAR_CHANGE_IN_PROCESS
INFO_AVATAR_CHANGE_FAIL_AIM		TextMapData_TextMapContent_INFO_AVATAR_CHANGE_FAIL_AIM
INFO_AVATAR_CHANGE_FAIL_CLIMB		TextMapData_TextMapContent_INFO_AVATAR_CHANGE_FAIL_CLIMB
INFO_AVATAR_CHANGE_FAIL_FLY		TextMapData_TextMapContent_INFO_AVATAR_CHANGE_FAIL_FLY
INFO_AVATAR_CHANGE_FAIL_JUMP		TextMapData_TextMapContent_INFO_AVATAR_CHANGE_FAIL_JUMP
INFO_AVATAR_CHANGE_FAIL_LADDER		TextMapData_TextMapContent_INFO_AVATAR_CHANGE_FAIL_LADDER
INFO_AVATAR_CHANGE_FAIL_SWIM		TextMapData_TextMapContent_INFO_AVATAR_CHANGE_FAIL_SWIM
INFO_AVATAR_CHANGE_FAIL_DEAD		TextMapData_TextMapContent_INFO_AVATAR_CHANGE_FAIL_DEAD
INFO_AVATAR_CHANGE_FAIL_PERFORM		TextMapData_TextMapContent_INFO_AVATAR_CHANGE_FAIL_PERFORM
INFO_AVATAR_CHANGE_LEVEL_TARGETAVATAR		TextMapData_TextMapContent_INFO_AVATAR_CHANGE_LEVEL_TARGETAVATAR
INFO_PLAYER_RECONNECT		TextMapData_TextMapContent_INFO_PLAYER_RECONNECT
INFO_PLAYER_QUIE_MULTIPLAYER		TextMapData_TextMapContent_INFO_PLAYER_QUIE_MULTIPLAYER
INFO_AVATAR_TRANSPORT_DUNGEON_TITLE		TextMapData_TextMapContent_INFO_AVATAR_TRANSPORT_DUNGEON_TITLE
INFO_AVATAR_TRANSPORT_DUNGEON_DESC		TextMapData_TextMapContent_INFO_AVATAR_TRANSPORT_DUNGEON_DESC
INFO_AVATAR_TRANSPORT_DUNGEON_CANCEL		TextMapData_TextMapContent_INFO_AVATAR_TRANSPORT_DUNGEON_CANCEL
INFO_AVATAR_TRANSPORT_DUNGEON_OK		TextMapData_TextMapContent_INFO_AVATAR_TRANSPORT_DUNGEON_OK
INFO_CAN_NOT_USE_TRANSPOINT		TextMapData_TextMapContent_INFO_CAN_NOT_USE_TRANSPOINT
INFO_TRANSPOINT_NOT_UNLOCKED		TextMapData_TextMapContent_INFO_TRANSPOINT_NOT_UNLOCKED
INFO_AREA_LEVEL_TOO_HIGH		TextMapData_TextMapContent_INFO_AREA_LEVEL_TOO_HIGH
INFO_GET_TRIAL_AVATAR		TextMapData_TextMapContent_INFO_GET_TRIAL_AVATAR
INFO_PLAYER_EXP_ADD		TextMapData_TextMapContent_INFO_PLAYER_EXP_ADD
INFO_PLAYER_LEVEL_ADD		TextMapData_TextMapContent_INFO_PLAYER_LEVEL_ADD
INFO_MALE_PRONOUN_HE		TextMapData_TextMapContent_INFO_MALE_PRONOUN_HE
INFO_FEMALE_PRONOUN_SHE		TextMapData_TextMapContent_INFO_FEMALE_PRONOUN_SHE
INFO_MALE_PRONOUN_BROTHER		TextMapData_TextMapContent_INFO_MALE_PRONOUN_BROTHER
INFO_FEMALE_PRONOUN_SISTER		TextMapData_TextMapContent_INFO_FEMALE_PRONOUN_SISTER
INFO_MALE_PRONOUN_BOY		TextMapData_TextMapContent_INFO_MALE_PRONOUN_BOY
INFO_FEMALE_PRONOUN_GIRL		TextMapData_TextMapContent_INFO_FEMALE_PRONOUN_GIRL
INFO_PLAYER_DEFAULT_NAME		TextMapData_TextMapContent_INFO_PLAYER_DEFAULT_NAME
INFO_MALE_PRONOUN_HE_LOWER_SUBJECT		TextMapData_TextMapContent_INFO_MALE_PRONOUN_HE_LOWER_SUBJECT
INFO_FEMALE_PRONOUN_SHE_LOWER_SUBJECT		TextMapData_TextMapContent_INFO_FEMALE_PRONOUN_SHE_LOWER_SUBJECT
INFO_MALE_PRONOUN_HIM_UPPER_OBJECT		TextMapData_TextMapContent_INFO_MALE_PRONOUN_HIM_UPPER_OBJECT
INFO_FEMALE_PRONOUN_HER_UPPER_OBJECT		TextMapData_TextMapContent_INFO_FEMALE_PRONOUN_HER_UPPER_OBJECT
INFO_MALE_PRONOUN_HIM_LOWER_OBJECT		TextMapData_TextMapContent_INFO_MALE_PRONOUN_HIM_LOWER_OBJECT
INFO_FEMALE_PRONOUN_HER_LOWER_OBJECT		TextMapData_TextMapContent_INFO_FEMALE_PRONOUN_HER_LOWER_OBJECT
INFO_MALE_PRONOUN_HIS_UPPER_GENITIVE		TextMapData_TextMapContent_INFO_MALE_PRONOUN_HIS_UPPER_GENITIVE
INFO_FEMALE_PRONOUN_HER_UPPER_GENITIVE		TextMapData_TextMapContent_INFO_FEMALE_PRONOUN_HER_UPPER_GENITIVE
INFO_MALE_PRONOUN_HIS_LOWER_GENITIVE		TextMapData_TextMapContent_INFO_MALE_PRONOUN_HIS_LOWER_GENITIVE
INFO_FEMALE_PRONOUN_HER_LOWER_GENITIVE		TextMapData_TextMapContent_INFO_FEMALE_PRONOUN_HER_LOWER_GENITIVE
INFO_MALE_PRONOUN_BROTHER_LOWER		TextMapData_TextMapContent_INFO_MALE_PRONOUN_BROTHER_LOWER
INFO_FEMALE_PRONOUN_SISTER_LOWER		TextMapData_TextMapContent_INFO_FEMALE_PRONOUN_SISTER_LOWER
INFO_MALE_PRONOUN_BOY_LOWER		TextMapData_TextMapContent_INFO_MALE_PRONOUN_BOY_LOWER
INFO_FEMALE_PRONOUN_GIRL_LOWER		TextMapData_TextMapContent_INFO_FEMALE_PRONOUN_GIRL_LOWER
INFO_CHANGE_AVATAR_COST_OVER		TextMapData_TextMapContent_INFO_CHANGE_AVATAR_COST_OVER
INFO_CHANGE_WEAPON_COST_OVER		TextMapData_TextMapContent_INFO_CHANGE_WEAPON_COST_OVER
INFO_WEAPON_BREAK_COST_OVER		TextMapData_TextMapContent_INFO_WEAPON_BREAK_COST_OVER
INFO_SUPPORT_SECOND		TextMapData_TextMapContent_INFO_SUPPORT_SECOND
INFO_ITEM_NOT_EXIST		TextMapData_TextMapContent_INFO_ITEM_NOT_EXIST
INFO_ITEM_NOT_INTERACT		TextMapData_TextMapContent_INFO_ITEM_NOT_INTERACT
INFO_ITEM_NOT_GATHER		TextMapData_TextMapContent_INFO_ITEM_NOT_GATHER
INFO_ITEM_ONLY_USEABLE_FOR_ALIVE_AVATAR		TextMapData_TextMapContent_INFO_ITEM_ONLY_USEABLE_FOR_ALIVE_AVATAR
INFO_ITEM_ONLY_USEABLE_FOR_DEAD_AVATAR		TextMapData_TextMapContent_INFO_ITEM_ONLY_USEABLE_FOR_DEAD_AVATAR
INFO_BAG_FULL		TextMapData_TextMapContent_INFO_BAG_FULL
INFO_INTERACTION_FAIL_FOCUS		TextMapData_TextMapContent_INFO_INTERACTION_FAIL_FOCUS
INFO_ELITE_DEFENCE		TextMapData_TextMapContent_INFO_ELITE_DEFENCE
INFO_NOTICE_ADD_HP		TextMapData_TextMapContent_INFO_NOTICE_ADD_HP
SHOP_EXCHANGE_BUTTON		TextMapData_TextMapContent_SHOP_EXCHANGE_BUTTON
SHOP_LIMITED_PURCHASE		TextMapData_TextMapContent_SHOP_LIMITED_PURCHASE
SHOP_SOLD_OUT		TextMapData_TextMapContent_SHOP_SOLD_OUT
SHOP_FRESH_TIME		TextMapData_TextMapContent_SHOP_FRESH_TIME
BAG_DROP_BUTTON		TextMapData_TextMapContent_BAG_DROP_BUTTON
BAG_USE_BUTTON		TextMapData_TextMapContent_BAG_USE_BUTTON
BAG_DETAIL_BUTTON		TextMapData_TextMapContent_BAG_DETAIL_BUTTON
ITEM_CONSUME		TextMapData_TextMapContent_ITEM_CONSUME
ITEM_FOOD		TextMapData_TextMapContent_ITEM_FOOD
ITEM_QUEST		TextMapData_TextMapContent_ITEM_QUEST
ITEM_EQUIP		TextMapData_TextMapContent_ITEM_EQUIP
ITEM_MATERIAL		TextMapData_TextMapContent_ITEM_MATERIAL
ITEM_EXP_FRUIT		TextMapData_TextMapContent_ITEM_EXP_FRUIT
ITEM_WEAPON		TextMapData_TextMapContent_ITEM_WEAPON
ITEM_AVATAR		TextMapData_TextMapContent_ITEM_AVATAR
QUEST_NEW		TextMapData_TextMapContent_QUEST_NEW
QUEST_REPLACE		TextMapData_TextMapContent_QUEST_REPLACE
QUEST_COMPLETE		TextMapData_TextMapContent_QUEST_COMPLETE
QUEST_FAIL		TextMapData_TextMapContent_QUEST_FAIL
QUEST_REMIND		TextMapData_TextMapContent_QUEST_REMIND
Player_Default_Name		TextMapData_TextMapContent_Player_Default_Name
ElementType		TextMapData_TextMapContent_ElementType
None		TextMapData_TextMapContent_None
Fire		TextMapData_TextMapContent_Fire
Water		TextMapData_TextMapContent_Water
Grass		TextMapData_TextMapContent_Grass
Electric		TextMapData_TextMapContent_Electric
Wind		TextMapData_TextMapContent_Wind
Ice		TextMapData_TextMapContent_Ice
Rock		TextMapData_TextMapContent_Rock
TIP_SKIP_CUTSCENE		TextMapData_TextMapContent_TIP_SKIP_CUTSCENE
DUNGEON_PLOT		TextMapData_TextMapContent_DUNGEON_PLOT
DUNGEON_FIGHT		TextMapData_TextMapContent_DUNGEON_FIGHT
DUNGEON_SUCCESS		TextMapData_TextMapContent_DUNGEON_SUCCESS
DUNGEON_LOSE		TextMapData_TextMapContent_DUNGEON_LOSE
DUNGEON_TIMELIMIT		TextMapData_TextMapContent_DUNGEON_TIMELIMIT
TIP_CHANGE_TIME_TOO_SHORT		TextMapData_TextMapContent_TIP_CHANGE_TIME_TOO_SHORT
PlayerDieType		TextMapData_TextMapContent_PlayerDieType
PlayerDieNone		TextMapData_TextMapContent_PlayerDieNone
PlayerDieKillByMonster		TextMapData_TextMapContent_PlayerDieKillByMonster
PlayerDieKillByGear		TextMapData_TextMapContent_PlayerDieKillByGear
PlayerDieFall		TextMapData_TextMapContent_PlayerDieFall
PlayerDieDrawn		TextMapData_TextMapContent_PlayerDieDrawn
PlayerDieAbyss		TextMapData_TextMapContent_PlayerDieAbyss
SettleShowType		TextMapData_TextMapContent_SettleShowType
SETTLE_SHOW_NONE		TextMapData_TextMapContent_SETTLE_SHOW_NONE
SETTLE_SHOW_TIME_COST		TextMapData_TextMapContent_SETTLE_SHOW_TIME_COST
SETTLE_SHOW_OPEN_CHEST_COUNT		TextMapData_TextMapContent_SETTLE_SHOW_OPEN_CHEST_COUNT
SETTLE_SHOW_KILL_MONSTER_COUNT		TextMapData_TextMapContent_SETTLE_SHOW_KILL_MONSTER_COUNT
INFO_AREA_EXPLORE_UPDATED		TextMapData_TextMapContent_INFO_AREA_EXPLORE_UPDATED
INFO_DUNGEON_SETTLED_LEAVE_AFTER		TextMapData_TextMapContent_INFO_DUNGEON_SETTLED_LEAVE_AFTER
WeaponType		TextMapData_TextMapContent_WeaponType
WEAPON_NONE		TextMapData_TextMapContent_WEAPON_NONE
WEAPON_SWORD_ONE_HAND		TextMapData_TextMapContent_WEAPON_SWORD_ONE_HAND
WEAPON_CROSSBOW		TextMapData_TextMapContent_WEAPON_CROSSBOW
WEAPON_STAFF		TextMapData_TextMapContent_WEAPON_STAFF
WEAPON_DOUBLE_DAGGER		TextMapData_TextMapContent_WEAPON_DOUBLE_DAGGER
WEAPON_KATANA		TextMapData_TextMapContent_WEAPON_KATANA
WEAPON_SHURIKEN		TextMapData_TextMapContent_WEAPON_SHURIKEN
WEAPON_STICK		TextMapData_TextMapContent_WEAPON_STICK
WEAPON_SPEAR		TextMapData_TextMapContent_WEAPON_SPEAR
WEAPON_SHIELD_SMALL		TextMapData_TextMapContent_WEAPON_SHIELD_SMALL
WEAPON_CATALYST		TextMapData_TextMapContent_WEAPON_CATALYST
WEAPON_CLAYMORE		TextMapData_TextMapContent_WEAPON_CLAYMORE
WEAPON_BOW		TextMapData_TextMapContent_WEAPON_BOW
WEAPON_POLE		TextMapData_TextMapContent_WEAPON_POLE
INFO_TEAM_CHANGE_AVATAR		TextMapData_TextMapContent_INFO_TEAM_CHANGE_AVATAR
INFO_TEAM_CLOSE_TIP		TextMapData_TextMapContent_INFO_TEAM_CLOSE_TIP
INFO_TEAM_OPEN_TIP		TextMapData_TextMapContent_INFO_TEAM_OPEN_TIP
INFO_TEAM_CANT_OPEN_TIP		TextMapData_TextMapContent_INFO_TEAM_CANT_OPEN_TIP
INFO_TEAM_LEADER_SKILL_DISABLE		TextMapData_TextMapContent_INFO_TEAM_LEADER_SKILL_DISABLE
INFO_TEAM_LEADER_SKILL_TITLE		TextMapData_TextMapContent_INFO_TEAM_LEADER_SKILL_TITLE
INFO_TEAM_LEADER_SKILL_NONE		TextMapData_TextMapContent_INFO_TEAM_LEADER_SKILL_NONE
INFO_TEAM_LEADER_SKILL_TIP		TextMapData_TextMapContent_INFO_TEAM_LEADER_SKILL_TIP
INFO_TEAM_NEED_ALIVE_CHARACTER		TextMapData_TextMapContent_INFO_TEAM_NEED_ALIVE_CHARACTER
INFO_TEAM_NEED_ONE_CHARACTER		TextMapData_TextMapContent_INFO_TEAM_NEED_ONE_CHARACTER
EQUIP_NO_SLOT_TO_ADD		TextMapData_TextMapContent_EQUIP_NO_SLOT_TO_ADD
EQUIP_WEAPON_LEVEL_OVER_TIP		TextMapData_TextMapContent_EQUIP_WEAPON_LEVEL_OVER_TIP
EQUIP_WEAPON_BREAK_OVER_TIP		TextMapData_TextMapContent_EQUIP_WEAPON_BREAK_OVER_TIP
EQUIP_WEAPON_QUALITY_OVER_TIP		TextMapData_TextMapContent_EQUIP_WEAPON_QUALITY_OVER_TIP
EQUIP_WEAPON_LEVEL_MAX_TO_BREAK		TextMapData_TextMapContent_EQUIP_WEAPON_LEVEL_MAX_TO_BREAK
EQUIP_WEAPON_LEVEL_MAX		TextMapData_TextMapContent_EQUIP_WEAPON_LEVEL_MAX
EQUIP_WEAPON_LEVEL_NOT_ENOUGH		TextMapData_TextMapContent_EQUIP_WEAPON_LEVEL_NOT_ENOUGH
EQUIP_WEAPON_BREAK_LEVEL_MAX		TextMapData_TextMapContent_EQUIP_WEAPON_BREAK_LEVEL_MAX
EQUIP_WEAPON_BREAK_NEED		TextMapData_TextMapContent_EQUIP_WEAPON_BREAK_NEED
EQUIP_WEAPON_AWAKEN_LEVEL_MAX		TextMapData_TextMapContent_EQUIP_WEAPON_AWAKEN_LEVEL_MAX
EQUIP_WEAPON_LEVELUP_EXP_OVERFLOW		TextMapData_TextMapContent_EQUIP_WEAPON_LEVELUP_EXP_OVERFLOW
EQUIP_RELIC_BREAK_OVER_TIP		TextMapData_TextMapContent_EQUIP_RELIC_BREAK_OVER_TIP
EQUIP_RELIC_SUBQUALITY_OVER_TIP		TextMapData_TextMapContent_EQUIP_RELIC_SUBQUALITY_OVER_TIP
EQUIP_RELIC_SET_NAME		TextMapData_TextMapContent_EQUIP_RELIC_SET_NAME
EQUIP_RELIC_SET_NUM		TextMapData_TextMapContent_EQUIP_RELIC_SET_NUM
EQUIP_RELIC_LEVEL_NOT_ENOUGH		TextMapData_TextMapContent_EQUIP_RELIC_LEVEL_NOT_ENOUGH
EQUIP_RELIC_BREAK_PROP_ADD		TextMapData_TextMapContent_EQUIP_RELIC_BREAK_PROP_ADD
EQUIP_RELIC_BREAK_PROP_IMPROVE		TextMapData_TextMapContent_EQUIP_RELIC_BREAK_PROP_IMPROVE
EQUIP_RELIC_BREAK_MATERIAL_NOT_ENOUGH		TextMapData_TextMapContent_EQUIP_RELIC_BREAK_MATERIAL_NOT_ENOUGH
EQUIP_MAX_EXP_TIP		TextMapData_TextMapContent_EQUIP_MAX_EXP_TIP
EQUIP_NO_FOOD_TIP		TextMapData_TextMapContent_EQUIP_NO_FOOD_TIP
EQUIP_LEVEL		TextMapData_TextMapContent_EQUIP_LEVEL
EQUIP_LEVEL_WITH_MAX		TextMapData_TextMapContent_EQUIP_LEVEL_WITH_MAX
EQUIP_SCREEN		TextMapData_TextMapContent_EQUIP_SCREEN
EQUIP_SCREEN_WITH_NAME		TextMapData_TextMapContent_EQUIP_SCREEN_WITH_NAME
EQUIP_SCREEN_ALL		TextMapData_TextMapContent_EQUIP_SCREEN_ALL
EQUIP_LEVELUP_SUCCESS		TextMapData_TextMapContent_EQUIP_LEVELUP_SUCCESS
EQUIP_LEVELUP_SUPER_SUCCESS		TextMapData_TextMapContent_EQUIP_LEVELUP_SUPER_SUCCESS
EQUIP_LEVELUP_SUPER_GREAT_SUCCESS		TextMapData_TextMapContent_EQUIP_LEVELUP_SUPER_GREAT_SUCCESS
EQUIP_LEVELUP_SUCCESS_TIP		TextMapData_TextMapContent_EQUIP_LEVELUP_SUCCESS_TIP
EQUIP_FAST_ADD_OVER_TIP		TextMapData_TextMapContent_EQUIP_FAST_ADD_OVER_TIP
EQUIP_REPLACE_TIP		TextMapData_TextMapContent_EQUIP_REPLACE_TIP
EQUIP_FAST_ADD_NO_FOOD_TIP		TextMapData_TextMapContent_EQUIP_FAST_ADD_NO_FOOD_TIP
EQUIP_AWAKEN_COUNT_USED_TIP		TextMapData_TextMapContent_EQUIP_AWAKEN_COUNT_USED_TIP
EQUIP_AWAKEN_COUNT_UNUSE		TextMapData_TextMapContent_EQUIP_AWAKEN_COUNT_UNUSE
EQUIP_AWAKEN_FOOD_UNSELECT		TextMapData_TextMapContent_EQUIP_AWAKEN_FOOD_UNSELECT
EQUIP_AWAKEN_NEED_NOT_ENOUGH		TextMapData_TextMapContent_EQUIP_AWAKEN_NEED_NOT_ENOUGH
SORT_BY_LEVEL		TextMapData_TextMapContent_SORT_BY_LEVEL
SORT_BY_COST		TextMapData_TextMapContent_SORT_BY_COST
SORT_BY_QUALITY		TextMapData_TextMapContent_SORT_BY_QUALITY
SORT_BY_EXP		TextMapData_TextMapContent_SORT_BY_EXP
SORT_BY_ELEMENT		TextMapData_TextMapContent_SORT_BY_ELEMENT
INFO_MONSTER_SUPPRESS_STAGE_01		TextMapData_TextMapContent_INFO_MONSTER_SUPPRESS_STAGE_01
INFO_MONSTER_SUPPRESS_STAGE_02		TextMapData_TextMapContent_INFO_MONSTER_SUPPRESS_STAGE_02
TALENT_LOCK_COLOR		TextMapData_TextMapContent_TALENT_LOCK_COLOR
TALENT_UNLOCK_COLOR		TextMapData_TextMapContent_TALENT_UNLOCK_COLOR
TALENT_UNLOCK_NEED		TextMapData_TextMapContent_TALENT_UNLOCK_NEED
TALENT_DESCRIPTION		TextMapData_TextMapContent_TALENT_DESCRIPTION
TALENT_BIG_TYPE		TextMapData_TextMapContent_TALENT_BIG_TYPE
TALENT_SMALL_TYPE		TextMapData_TextMapContent_TALENT_SMALL_TYPE
TALENT_LEVEL_MAX		TextMapData_TextMapContent_TALENT_LEVEL_MAX
TALENT_AVATAR_LEVEL_NOT_ENOUGH		TextMapData_TextMapContent_TALENT_AVATAR_LEVEL_NOT_ENOUGH
TALENT_AVATAR_BREAK_NOT_ENOUGH		TextMapData_TextMapContent_TALENT_AVATAR_BREAK_NOT_ENOUGH
TALENT_PRETALENT_UNLOCK		TextMapData_TextMapContent_TALENT_PRETALENT_UNLOCK
TALENT_POINT_NOT_ENOUGH		TextMapData_TextMapContent_TALENT_POINT_NOT_ENOUGH
TALENT_POINT_SMALL_NAME		TextMapData_TextMapContent_TALENT_POINT_SMALL_NAME
TALENT_POINT_BIG_NAME		TextMapData_TextMapContent_TALENT_POINT_BIG_NAME
TALENT_AVATAR_LEVEL_NEED		TextMapData_TextMapContent_TALENT_AVATAR_LEVEL_NEED
TALENT_CARD_TO_POINT_TIP		TextMapData_TextMapContent_TALENT_CARD_TO_POINT_TIP
TALENT_CARD_USE_NUM_LIMIT_TIP		TextMapData_TextMapContent_TALENT_CARD_USE_NUM_LIMIT_TIP
AVATAR_TALENT_POINT_SMALL_CHANGE		TextMapData_TextMapContent_AVATAR_TALENT_POINT_SMALL_CHANGE
AVATAR_TALENT_POINT_BIG_CHANGE		TextMapData_TextMapContent_AVATAR_TALENT_POINT_BIG_CHANGE
ITEM_NOT_ENOUGH_COLOR		TextMapData_TextMapContent_ITEM_NOT_ENOUGH_COLOR
ITEM_NEED_OF_CURRENT		TextMapData_TextMapContent_ITEM_NEED_OF_CURRENT
INFO_BORED_CREATE_MONSTER		TextMapData_TextMapContent_INFO_BORED_CREATE_MONSTER
INFO_NEW_AVATAR		TextMapData_TextMapContent_INFO_NEW_AVATAR
INFO_NEW_ITEM		TextMapData_TextMapContent_INFO_NEW_ITEM
INFO_SYSTEM_NO_PATH		TextMapData_TextMapContent_INFO_SYSTEM_NO_PATH
INFO_AVATAR_PROMOTE_BEYOND_TEAM_COST		TextMapData_TextMapContent_INFO_AVATAR_PROMOTE_BEYOND_TEAM_COST
