ID	参数类型1	TextMapContent
UI_STC_Intee_DungeonEntry		TextMapUIStcData_TextMapContent_UI_STC_Intee_DungeonEntry
UI_STC_Intee_DungeonExit		TextMapUIStcData_TextMapContent_UI_STC_Intee_DungeonExit
UI_STC_UseProps_ReviveAvatar		TextMapUIStcData_TextMapContent_UI_STC_UseProps_ReviveAvatar
Cancel		TextMapUIStcData_TextMapContent_Cancel
OK		TextMapUIStcData_TextMapContent_OK
Detail		TextMapUIStcData_TextMapContent_Detail
UI_STC_AVATAR_IN_TEAM		TextMapUIStcData_TextMapContent_UI_STC_AVATAR_IN_TEAM
UI_STC_AVATAR_IN_PREPARING		TextMapUIStcData_TextMapContent_UI_STC_AVATAR_IN_PREPARING
UI_STC_AVATAR_IN_RECOVERY		TextMapUIStcData_TextMapContent_UI_STC_AVATAR_IN_RECOVERY
UI_STC_CLICK_TO_USE_SPRING		TextMapUIStcData_TextMapContent_UI_STC_CLICK_TO_USE_SPRING
UI_STC_REMAINING_SPRING		TextMapUIStcData_TextMapContent_UI_STC_REMAINING_SPRING
UI_STC_SPRING_TITLE		TextMapUIStcData_TextMapContent_UI_STC_SPRING_TITLE
UI_STC_SPRING_TIME_TO_FULL		TextMapUIStcData_TextMapContent_UI_STC_SPRING_TIME_TO_FULL
UI_STC_SPRING_NEAR_AUTO_RECOVER		TextMapUIStcData_TextMapContent_UI_STC_SPRING_NEAR_AUTO_RECOVER
UI_STC_NONE_REVIVE_PROPS		TextMapUIStcData_TextMapContent_UI_STC_NONE_REVIVE_PROPS
UI_STC_HOURS_REMIAN		TextMapUIStcData_TextMapContent_UI_STC_HOURS_REMIAN
UI_STC_AVATAR_LEVEL_INSUFFCIENT_TO_PROMOTION		TextMapUIStcData_TextMapContent_UI_STC_AVATAR_LEVEL_INSUFFCIENT_TO_PROMOTION
UI_STC_AVATAR_GOTO_LEVELUP		TextMapUIStcData_TextMapContent_UI_STC_AVATAR_GOTO_LEVELUP
UI_STC_AVATAR_BREAK_LEVEL_MAX		TextMapUIStcData_TextMapContent_UI_STC_AVATAR_BREAK_LEVEL_MAX
UI_WEAPON_GOTO_STARUP		TextMapUIStcData_TextMapContent_UI_WEAPON_GOTO_STARUP
UI_WEAPON_GOTO_LEVELUP		TextMapUIStcData_TextMapContent_UI_WEAPON_GOTO_LEVELUP
UI_EQUIP_PAGE_LEVEL_UP		TextMapUIStcData_TextMapContent_UI_EQUIP_PAGE_LEVEL_UP
UI_EQUIP_PAGE_STAR_UP		TextMapUIStcData_TextMapContent_UI_EQUIP_PAGE_STAR_UP
UI_EQUIP_PAGE_AWAKEN		TextMapUIStcData_TextMapContent_UI_EQUIP_PAGE_AWAKEN
UI_EQUIP_PAGE_LEVELUP_BUTTON		TextMapUIStcData_TextMapContent_UI_EQUIP_PAGE_LEVELUP_BUTTON
UI_EQUIP_PAGE_DETAIL_BUTTON		TextMapUIStcData_TextMapContent_UI_EQUIP_PAGE_DETAIL_BUTTON
UI_EQUIP_PAGE_STARUP_BUTTON		TextMapUIStcData_TextMapContent_UI_EQUIP_PAGE_STARUP_BUTTON
UI_EQUIP_PAGE_AWAKEN_BUTTON		TextMapUIStcData_TextMapContent_UI_EQUIP_PAGE_AWAKEN_BUTTON
UI_WEAPON_LEVELUP_MATERIAL_NEED		TextMapUIStcData_TextMapContent_UI_WEAPON_LEVELUP_MATERIAL_NEED
UI_RELIC_LEVELUP_MATERIAL_NEED		TextMapUIStcData_TextMapContent_UI_RELIC_LEVELUP_MATERIAL_NEED
UI_REPLACE_BUTTON		TextMapUIStcData_TextMapContent_UI_REPLACE_BUTTON
UI_DELETE_BUTTON		TextMapUIStcData_TextMapContent_UI_DELETE_BUTTON
UI_EQUIP_BUTTON		TextMapUIStcData_TextMapContent_UI_EQUIP_BUTTON
UI_DISCHARGE_BUTTON		TextMapUIStcData_TextMapContent_UI_DISCHARGE_BUTTON
UI_PROMOTE_BUTTON		TextMapUIStcData_TextMapContent_UI_PROMOTE_BUTTON
UI_WEAPON_STARUP_MATERIAL_NEED		TextMapUIStcData_TextMapContent_UI_WEAPON_STARUP_MATERIAL_NEED
UI_WEAPON_AWAKEN_MATERIAL_NEED		TextMapUIStcData_TextMapContent_UI_WEAPON_AWAKEN_MATERIAL_NEED
UI_STC_MATERIAL_USE		TextMapUIStcData_TextMapContent_UI_STC_MATERIAL_USE
UI_STC_DOCUMENT_READ		TextMapUIStcData_TextMapContent_UI_STC_DOCUMENT_READ
UI_STC_QUEST_TALK_RECORD		TextMapUIStcData_TextMapContent_UI_STC_QUEST_TALK_RECORD
UI_STC_NEW		TextMapUIStcData_TextMapContent_UI_STC_NEW
UI_CHARACTER_DETAIL		TextMapUIStcData_TextMapContent_UI_CHARACTER_DETAIL
UI_CHARACTER_CLOSE		TextMapUIStcData_TextMapContent_UI_CHARACTER_CLOSE
UI_STC_TrialLabel		TextMapUIStcData_TextMapContent_UI_STC_TrialLabel
UI_STC_TrialTitle		TextMapUIStcData_TextMapContent_UI_STC_TrialTitle
UI_WEAPON_PROP_CHANGE		TextMapUIStcData_TextMapContent_UI_WEAPON_PROP_CHANGE
UI_RELIC_SUITE_DESC		TextMapUIStcData_TextMapContent_UI_RELIC_SUITE_DESC
UI_RELIC_SUITE_CHANGE		TextMapUIStcData_TextMapContent_UI_RELIC_SUITE_CHANGE
UI_RELIC_CHARACTER_PROP_CHANGE		TextMapUIStcData_TextMapContent_UI_RELIC_CHARACTER_PROP_CHANGE
UI_FAST_ADD_BUTTON		TextMapUIStcData_TextMapContent_UI_FAST_ADD_BUTTON
UI_FAST_ADD_OPTION_1		TextMapUIStcData_TextMapContent_UI_FAST_ADD_OPTION_1
UI_FAST_ADD_OPTION_2		TextMapUIStcData_TextMapContent_UI_FAST_ADD_OPTION_2
UI_FAST_ADD_OPTION_3		TextMapUIStcData_TextMapContent_UI_FAST_ADD_OPTION_3
UI_RELIC_NO_SUITE		TextMapUIStcData_TextMapContent_UI_RELIC_NO_SUITE
UI_STC_QUEST_NAVIGATION		TextMapUIStcData_TextMapContent_UI_STC_QUEST_NAVIGATION
UI_TALENT_REMAINING_POINT		TextMapUIStcData_TextMapContent_UI_TALENT_REMAINING_POINT
UI_TALENT_UNLOCK		TextMapUIStcData_TextMapContent_UI_TALENT_UNLOCK
UI_TALENT_LEVEL_UP		TextMapUIStcData_TextMapContent_UI_TALENT_LEVEL_UP
UI_TALENT_NEED		TextMapUIStcData_TextMapContent_UI_TALENT_NEED
UI_STC_MAP_TITLE		TextMapUIStcData_TextMapContent_UI_STC_MAP_TITLE
UI_STC_MAP_TAG		TextMapUIStcData_TextMapContent_UI_STC_MAP_TAG
UI_STC_MAP_TAG_NUM		TextMapUIStcData_TextMapContent_UI_STC_MAP_TAG_NUM
UI_STC_MAP_TAG_IS_MAX		TextMapUIStcData_TextMapContent_UI_STC_MAP_TAG_IS_MAX
UI_STC_AVATAR_LIST_BUTTON		TextMapUIStcData_TextMapContent_UI_STC_AVATAR_LIST_BUTTON
INFO_CONFIRM_TO_BUY		TextMapUIStcData_TextMapContent_INFO_CONFIRM_TO_BUY
INFO_CONFIRM_TO_GO		TextMapUIStcData_TextMapContent_INFO_CONFIRM_TO_GO
INFO_BUY_FAIL_COST_UNSATISFIED		TextMapUIStcData_TextMapContent_INFO_BUY_FAIL_COST_UNSATISFIED
INFO_BUY_FAIL_NO_LEFT_ITEM		TextMapUIStcData_TextMapContent_INFO_BUY_FAIL_NO_LEFT_ITEM
UI_STC_MATERIAL_CURR_NUM		TextMapUIStcData_TextMapContent_UI_STC_MATERIAL_CURR_NUM
UI_WEAPON_STARUP_PROP_CHANGE		TextMapUIStcData_TextMapContent_UI_WEAPON_STARUP_PROP_CHANGE
UI_WEAPON_STARUP_NEED		TextMapUIStcData_TextMapContent_UI_WEAPON_STARUP_NEED
UI_WEAPON_AWAKEN_NEED		TextMapUIStcData_TextMapContent_UI_WEAPON_AWAKEN_NEED
UI_WEAPON_AFFIX_DESC		TextMapUIStcData_TextMapContent_UI_WEAPON_AFFIX_DESC
UI_WEAPON_AFFIX_UPGRADE_SELECT		TextMapUIStcData_TextMapContent_UI_WEAPON_AFFIX_UPGRADE_SELECT
UI_RELIC_AFFIX_PROP		TextMapUIStcData_TextMapContent_UI_RELIC_AFFIX_PROP
UI_RELIC_STARUP_NEED		TextMapUIStcData_TextMapContent_UI_RELIC_STARUP_NEED
UI_EQUIP_LEVELUP_NEED		TextMapUIStcData_TextMapContent_UI_EQUIP_LEVELUP_NEED
UI_EQUIP_FAST_EQUIP		TextMapUIStcData_TextMapContent_UI_EQUIP_FAST_EQUIP
UI_STC_GODDESS_CONTRIBUTE		TextMapUIStcData_TextMapContent_UI_STC_GODDESS_CONTRIBUTE
UI_STC_GODDESS_CONTRUBUTE_ALL		TextMapUIStcData_TextMapContent_UI_STC_GODDESS_CONTRUBUTE_ALL
UI_STC_GODDESS_ENERGY_PREFIX		TextMapUIStcData_TextMapContent_UI_STC_GODDESS_ENERGY_PREFIX
UI_STC_GODDESS_LEVEL_TITLE		TextMapUIStcData_TextMapContent_UI_STC_GODDESS_LEVEL_TITLE
UI_STC_GODDESS_NEXT_LEVEL_UNLOCK		TextMapUIStcData_TextMapContent_UI_STC_GODDESS_NEXT_LEVEL_UNLOCK
UI_STC_GODDESS_NEED_MATERIALS		TextMapUIStcData_TextMapContent_UI_STC_GODDESS_NEED_MATERIALS
UI_STC_GODDESS_MATERIAL_CURR_COUNT		TextMapUIStcData_TextMapContent_UI_STC_GODDESS_MATERIAL_CURR_COUNT
UI_STC_GODDESS_LEVEL_MAX_HINT		TextMapUIStcData_TextMapContent_UI_STC_GODDESS_LEVEL_MAX_HINT
UI_GODDESS_AREA_ELEMENT_ENHANCE		TextMapUIStcData_TextMapContent_UI_GODDESS_AREA_ELEMENT_ENHANCE
UI_SKILL_PREVIEW		TextMapUIStcData_TextMapContent_UI_SKILL_PREVIEW
UI_RELIC_SUITE_NO_CHANGE		TextMapUIStcData_TextMapContent_UI_RELIC_SUITE_NO_CHANGE
UI_STC_GODDESS_UNLOCK_IMPROVE_STAMINA		TextMapUIStcData_TextMapContent_UI_STC_GODDESS_UNLOCK_IMPROVE_STAMINA
UI_BUTTON_CANCEL		TextMapUIStcData_TextMapContent_UI_BUTTON_CANCEL
UI_BUTTON_CHANGE		TextMapUIStcData_TextMapContent_UI_BUTTON_CHANGE
UI_BUTTON_ADD		TextMapUIStcData_TextMapContent_UI_BUTTON_ADD
UI_BUTTON_DELETE		TextMapUIStcData_TextMapContent_UI_BUTTON_DELETE
UI_TEAM_TITLE		TextMapUIStcData_TextMapContent_UI_TEAM_TITLE
UI_TEAM_SELECT_AVATAR		TextMapUIStcData_TextMapContent_UI_TEAM_SELECT_AVATAR
UI_QUEST_RECOMMEND_LEVEL		TextMapUIStcData_TextMapContent_UI_QUEST_RECOMMEND_LEVEL
UI_PLAYER_PROFILE_SETTING		TextMapUIStcData_TextMapContent_UI_PLAYER_PROFILE_SETTING
UI_PLAYER_PROFILE_MAIL		TextMapUIStcData_TextMapContent_UI_PLAYER_PROFILE_MAIL
UI_PLAYER_PROFILE_PLAYERLV		TextMapUIStcData_TextMapContent_UI_PLAYER_PROFILE_PLAYERLV
UI_PLAYER_PROFILE_PLAYEREXP		TextMapUIStcData_TextMapContent_UI_PLAYER_PROFILE_PLAYEREXP
UI_PLAYER_PROFILE_UID		TextMapUIStcData_TextMapContent_UI_PLAYER_PROFILE_UID
UI_SETTING_PAGE_TITLE		TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_TITLE
UI_SETTING_PAGE_CONTROL_CATEGORY		TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_CONTROL_CATEGORY
UI_SETTING_PAGE_GRAPHIC_CATEGORY		TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_GRAPHIC_CATEGORY
UI_SETTING_PAGE_SOUND_CATEGORY		TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_SOUND_CATEGORY
UI_SETTING_PAGE_MESSAGE_CATEGORY		TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_MESSAGE_CATEGORY
UI_SETTING_PAGE_LANGUAGE_CATEGORY		TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_LANGUAGE_CATEGORY
UI_SETTING_PAGE_OTHER_CATEGORY		TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_OTHER_CATEGORY
UI_SETTING_PAGE_RESET_DEFAULT		TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_RESET_DEFAULT
UI_SETTING_PAGE_SAVE		TextMapUIStcData_TextMapContent_UI_SETTING_PAGE_SAVE
UI_SETTING_MOUSE_SENSITIVITY		TextMapUIStcData_TextMapContent_UI_SETTING_MOUSE_SENSITIVITY
UI_SETTING_UI_RESOLUTION		TextMapUIStcData_TextMapContent_UI_SETTING_UI_RESOLUTION
UI_SETTING_GRAPHICS_QUALITY		TextMapUIStcData_TextMapContent_UI_SETTING_GRAPHICS_QUALITY
UI_SETTING_MOUSE_TITLE		TextMapUIStcData_TextMapContent_UI_SETTING_MOUSE_TITLE
UI_SETTING_KEY_TITLE		TextMapUIStcData_TextMapContent_UI_SETTING_KEY_TITLE
UI_SETTING_UI_TITLE		TextMapUIStcData_TextMapContent_UI_SETTING_UI_TITLE
UI_SETTING_GRAPHICS_TITLE		TextMapUIStcData_TextMapContent_UI_SETTING_GRAPHICS_TITLE
UI_SETTING_LANGUAGE_TITLE		TextMapUIStcData_TextMapContent_UI_SETTING_LANGUAGE_TITLE
UI_SETTING_GAME_LANGUAGE		TextMapUIStcData_TextMapContent_UI_SETTING_GAME_LANGUAGE
UI_SETTING_GRAPHICS_QUALITY_2_0		TextMapUIStcData_TextMapContent_UI_SETTING_GRAPHICS_QUALITY_2_0
UI_SETTING_GRAPHICS_QUALITY_2_1		TextMapUIStcData_TextMapContent_UI_SETTING_GRAPHICS_QUALITY_2_1
UI_SETTING_GRAPHICS_QUALITY_3_0		TextMapUIStcData_TextMapContent_UI_SETTING_GRAPHICS_QUALITY_3_0
UI_SETTING_GRAPHICS_QUALITY_3_1		TextMapUIStcData_TextMapContent_UI_SETTING_GRAPHICS_QUALITY_3_1
UI_SETTING_GRAPHICS_QUALITY_3_2		TextMapUIStcData_TextMapContent_UI_SETTING_GRAPHICS_QUALITY_3_2
UI_SETTING_DISPLAY_MODE		TextMapUIStcData_TextMapContent_UI_SETTING_DISPLAY_MODE
UI_SETTING_FULL_SCREEN_DISPLAY		TextMapUIStcData_TextMapContent_UI_SETTING_FULL_SCREEN_DISPLAY
UI_SETTING_FRAMELESS_WINDOW_DISPLAY		TextMapUIStcData_TextMapContent_UI_SETTING_FRAMELESS_WINDOW_DISPLAY
UI_SETTING_WINDOW_RESOLUTION		TextMapUIStcData_TextMapContent_UI_SETTING_WINDOW_RESOLUTION
UI_AVATAR_INFO_PROP_BASICS		TextMapUIStcData_TextMapContent_UI_AVATAR_INFO_PROP_BASICS
UI_AVATAR_INFO_PROP_ADVANCED		TextMapUIStcData_TextMapContent_UI_AVATAR_INFO_PROP_ADVANCED
UI_AVATAR_INFO_PROP_ELEMENT		TextMapUIStcData_TextMapContent_UI_AVATAR_INFO_PROP_ELEMENT
UI_FINISH_MAIN_QUEST_REWARD		TextMapUIStcData_TextMapContent_UI_FINISH_MAIN_QUEST_REWARD
UI_INFO_FEEDBACK		TextMapUIStcData_TextMapContent_UI_INFO_FEEDBACK
UI_HUD_RESOLUTION		TextMapUIStcData_TextMapContent_UI_HUD_RESOLUTION
UI_SCENE_ENTRY_EXIT_KNIGHT		TextMapUIStcData_TextMapContent_UI_SCENE_ENTRY_EXIT_KNIGHT
UI_SCENE_ENTRY_EXIT_CHURCH		TextMapUIStcData_TextMapContent_UI_SCENE_ENTRY_EXIT_CHURCH
UI_SCENE_ENTRY_ENTER_KNIGHT		TextMapUIStcData_TextMapContent_UI_SCENE_ENTRY_ENTER_KNIGHT
UI_SCENE_ENTRY_ENTER_CHURCH		TextMapUIStcData_TextMapContent_UI_SCENE_ENTRY_ENTER_CHURCH
UI_SCENE_ENTRY_ENTER_BASEMENT		TextMapUIStcData_TextMapContent_UI_SCENE_ENTRY_ENTER_BASEMENT
UI_SCENE_ENTRY_ENTER_ANGELSHARE		TextMapUIStcData_TextMapContent_UI_SCENE_ENTRY_ENTER_ANGELSHARE
UI_SCENE_ENTRY_EXIT_ANGELSHARE		TextMapUIStcData_TextMapContent_UI_SCENE_ENTRY_EXIT_ANGELSHARE
UI_DUNGEON_MISSION_FAIL		TextMapUIStcData_TextMapContent_UI_DUNGEON_MISSION_FAIL
UI_DUNGEON_MISSION_COMPLETE		TextMapUIStcData_TextMapContent_UI_DUNGEON_MISSION_COMPLETE
UI_DUNGEON_EXIT		TextMapUIStcData_TextMapContent_UI_DUNGEON_EXIT
UI_DUNGEON_ENTRY_1		TextMapUIStcData_TextMapContent_UI_DUNGEON_ENTRY_1
UI_DUNGEON_ENTRY_20		TextMapUIStcData_TextMapContent_UI_DUNGEON_ENTRY_20
UI_DUNGEON_ENTRY_22		TextMapUIStcData_TextMapContent_UI_DUNGEON_ENTRY_22
